Geneid	SRR10416713
343068	0
391002	0
645382	0
653619	0
729528	0
645414	0
391004	0
645425	0
126755	0
10630	6
7799	1234
23254	169
200197	26
55092	744
727684	5
114827	33
101927417	7
79180	12065
11330	1
63036	1
51032	10
842	309
23341	995
79814	416
84301	418
6248	327
23207	2395
284723	23
388595	0
54751	1086
440567	243
729614	58
23013	7753
7709	568
101928566	0
149563	0
27129	0
1187	0
1188	1
348487	7
1969	5828
128272	362
101927546	1
79363	67
54455	581
26099	6066
374955	1
55707	1058
114819	31
26871	1
100126512	0
100126517	0
102724970	0
100133301	0
7195	0
55672	203
84809	336
11209	23
26869	0
729574	0
100126533	0
284729	1
100189045	0
102723383	0
6060	0
11223	2
100500876	0
100189298	0
7193	0
791226	0
9696	313
26870	0
4237	12
23400	2058
6390	2931
11240	0
29943	129
51702	7791
100616188	33
23569	0
353238	1
55920	10637
55160	151
81569	3
101927876	0
84966	0
127707	0
5081	826
80834	0
8659	483
100616120	0
100302276	0
126917	2501
23352	10444
23065	5956
51154	2703
246181	2
22977	10
100506730	47
8574	893
54896	368
832	5823
100532736	0
440574	555
644068	17
4681	4
3362	2
255104	661
54546	0
23252	441
30814	0
5320	0
5322	0
26279	0
64600	0
391013	0
127733	1
101928017	0
127731	0
339505	0
55450	211
79594	1115
163933	0
978	373
65018	311
102464833	0
100861548	227
1650	8843
57576	5
400745	245
50809	5927
8672	3999
100302155	0
1889	10474
100506801	4
84224	619
249	1
5909	99
84196	2037
401944	7
3339	8118
23436	2
10136	0
101928043	6
29092	100
998	9956
54361	48
100616433	0
9923	1218
2046	1
102466615	0
712	0
714	0
713	0
2048	1226
100616391	0
100422914	0
646262	1
729059	1
23028	4510
100422866	0
100616177	0
7798	5153
3352	6
100996511	66
10236	10264
80818	1153
148898	50
6920	18
55616	14
1870	529
101928163	2
3399	59
259283	0
6135	19426
6924	3650
100506963	10
57095	1469
11313	2132
2582	1715
3155	427
2517	1271
1269	0
100616492	0
55629	2334
10772	3973
127294	1
58985	151
163702	127
284632	1
57822	82
90529	308
57185	1913
100750325	1
11123	240
100506985	30
400746	0
10250	4792
25932	1238
864	1
102465437	0
100616365	0
25949	981
57035	808
6007	10
23585	806
6006	3
55219	825
26119	2272
57134	5
57190	2272
56181	193
646471	44
79000	565
164091	629
3925	3922
100500808	0
5051	326
2134	1
7780	0
105376910	0
84676	1
149420	290
79927	0
105376887	0
51042	565
10256	547
378807	0
101928303	1
64793	1580
83442	11695
91544	428
1043	2
55057	417
257101	0
79727	0
79947	1298
101928324	8
3151	8526
6195	2508
100302190	0
101928728	69
8289	5425
55650	248
84243	712
2810	13812
54707	572
63906	317
10726	5495
8431	2
126695	389
388610	59
115572	34
6548	4642
23038	624
84065	862
644961	40
100887744	0
84958	60
9064	971
8547	4
388611	0
2827	55
10163	9745
27245	1458
2268	3
2537	860
199870	188
23673	964
5511	1665
677774	2
9473	5
6118	2753
27293	11
55113	120
2140	1810
5724	1365
22826	3706
93974	2089
83667	200
54797	294
65979	2173
1104	4665
8420	1193
6080	25
26768	12
54952	274
85028	453
692212	16
677838	190
677825	9
692073	25
115273	5
6883	846
26824	0
10691	380
105376911	1
51441	2467
4985	0
2035	1010
399474	24
6429	3150
51102	710
10076	3289
101928460	0
101929406	0
4146	5
100129196	28
7805	12353
100616164	0
400748	0
9672	612
9698	4553
692234	0
692235	3
692200	0
79570	0
9410	1710
51538	1128
2170	17
347735	9769
149086	1
284551	0
64129	16969
3061	3
553115	1342
1307	1292
576	52
100423028	0
90853	330
8073	8472
10657	8171
55116	925
100847018	1
23633	5393
200081	5209
79140	66
56063	196
55721	165
149069	9
8668	6636
339483	38
84734	0
3932	51
3065	7038
65108	1013
100128071	2
81629	19
55108	1194
728116	2
653121	238
339487	614
5928	3141
81493	7
57648	9235
8565	4783
64766	506
252995	7
3208	0
113452	902
127544	1520
204	6959
113451	6
55223	267
149076	508
127550	1
1912	2373
100500853	1
101929464	4
7579	125
114784	2
127540	0
402779	0
84970	0
693137	0
2709	708
127534	262
2707	1772
2701	0
113444	774
58512	0
653160	2
100506144	214
9204	406
79830	615
6421	9457
9202	1330
79932	1068
23154	718
339488	18
5690	5101
127703	103
63967	1704
192670	146
26523	908
192669	528
27285	0
54936	420
1296	178
27095	660
55700	4253
9967	6739
79729	36
55194	27
83931	2274
84967	319
127700	37
64960	1204
1441	0
2899	0
100422898	0
728431	104
80149	2610
102465438	1
64769	819
100847010	5
79753	364
7802	0
29889	1800
284654	0
54955	538
55143	1580
284656	0
149175	488
79693	261
127687	301
4520	781
3633	246
10946	3772
2275	323
51118	1178
5453	13
100500801	1
339442	0
64121	418
100527950	0
26292	0
81025	0
54933	120
79647	2007
4725	2509
23499	8219
643314	1215
105378950	0
353500	9
728448	6
8761	3433
101929516	4
677834	7
26508	0
84618	0
51440	24
10450	779
656	38
64064	6
105378951	3
101929536	5
54802	807
4610	65
84879	955
10487	12567
5538	5976
6018	1405
127391	0
10269	2613
1298	105
64744	697
65243	59
339559	124
64789	230
127396	68
9783	10
100130557	48
4802	1304
407034	0
407031	0
9132	26
163732	220
1503	3455
100507178	53
200172	28
22955	592
100132074	5
1907	0
59269	620
2981	0
2980	0
22887	2695
284716	4
84217	5
79717	1485
728621	4
10465	1198
4904	41690
149461	0
64175	833
79078	73
100129924	2
374969	107
114625	235
51058	179
339539	1
6513	5548
440584	6
105378684	4
440585	9
10969	3945
102465439	0
149465	5
128218	27
149466	49
7075	1
4352	22
991	6206
64834	1992
102466723	0
112950	616
23334	1004
102465440	0
81888	4
5792	10254
9682	1423
100132774	18
6487	187
101929592	2
102464830	0
9048	276
9670	796
1802	1346
533	1208
8704	2163
149473	161
6536	272
128209	0
105378952	0
55929	517
79033	953
100874278	12
55182	1861
100847089	0
79639	50
339541	0
26828	1
26830	1
11004	4060
6202	10708
26811	19
94161	8
94162	1
94163	12
266675	3
1263	417
343521	11
149478	124
8643	1
8891	580
79654	1177
7389	1443
57643	13
400752	4
84842	487
4595	469
114034	460
10420	40
126661	63
25974	714
5052	12199
10327	1399
4678	6178
149483	33
60313	2967
728963	7
51249	1597
3652	274
23139	1460
8503	589
101929626	0
10103	3392
55624	1899
541468	0
8438	800
10489	1508
7388	5461
387338	805
2166	6
729041	2
101929651	0
127343	39
100507423	6
148930	0
8569	697
148932	596
64756	1325
374973	0
100130197	3
9813	5242
1580	4
163720	0
1579	0
260293	149
199974	5
284541	1
100874253	5
10158	544
6886	0
6491	2044
51727	4483
102724077	8
2301	1
84793	104
2306	67
388630	5
391037	0
200010	0
54558	8
84871	5
79656	4
101929721	0
100874313	0
1996	0
63950	420
11124	1020
1031	305
100616189	0
102466656	0
284546	0
26994	1999
22996	24
102724097	0
2060	2133
114883	3155
4898	5855
100313892	0
5865	11
51060	3042
112970	0
104355143	0
91408	1657
9372	1197
200014	891
4998	1554
84950	1772
23318	751
105378722	1
2882	0
348378	0
65260	1061
79699	907
440590	3
55268	73
6342	1381
100616156	0
100616458	0
100616145	0
127435	0
6512	0
1376	677
54987	484
4116	1322
100507564	9
7804	2457
163742	0
63948	0
148979	0
105369175	0
55706	4126
54432	365
1733	0
51668	867
115353	1179
388633	1
9528	2520
127428	293
100616315	0
200008	0
606495	103
51253	3238
23648	751
619518	5
26027	343
338094	18
374977	0
100527960	0
7268	11
25973	199
55001	332
163747	0
1718	11688
100126514	0
199964	10
7809	0
255738	944
23358	4297
100507634	18
100616272	0
8613	465
5563	33
199920	0
731	0
732	0
1600	0
101926890	0
115209	585
4070	13348
114803	1234
3725	1492
100131060	3
101926925	3
729467	1
55277	111
100616409	0
101926944	1
51361	1224
1573	96
127795	0
101926964	0
100996570	0
4774	1702
645030	1
414927	0
83941	302
10207	1624
100422902	0
100422946	0
54596	0
163782	0
7398	2819
85440	2015
27329	0
84938	254
199899	0
100996301	8
27022	1
102464823	0
29929	443
23421	455
84455	155
79469	13
5236	2421
4919	287
101927034	0
148581	1
57685	628
100616338	0
55225	881
3716	7241
101927084	0
105378775	7
100500854	0
406893	0
205	1830
9829	42
54741	1481
3953	85
5142	4
101927139	0
84251	1
100422871	0
200132	0
10022	0
79819	49
57708	1425
23169	724
400757	1
149233	0
3595	22
26135	15922
1647	687
55970	6798
100289178	19
9077	5
79971	1805
100302279	0
6121	325
55635	2567
101927220	14
57554	29
5301	0
55631	946
9295	3638
81573	835
11147	85
1491	91
101927244	0
5733	0
100132618	27
9406	2083
406962	7
100852410	1
257194	2
100852409	0
101927295	1
127255	1
100526835	0
8790	170
51086	0
105378804	0
105378803	0
127254	0
101927320	0
1429	738
127253	1190
431707	0
204962	749
34	1702
1744	144
5876	1396
692085	13
26805	50
26804	13
4438	3
127247	0
101927342	0
256435	0
81849	45
102466995	2
10026	1455
26289	0
26009	1807
23032	1785
374986	1116
374987	4
91624	91
8880	5478
11080	685
54810	60
149047	1
5737	0
10964	575
10561	2030
64123	0
101927412	0
23266	12
101927434	0
101927498	4
101927587	3
101927560	5
79739	53
5567	2738
148418	21
391051	1
58511	0
80135	1521
2787	1444
100505741	5
1486	462
103695366	2
439927	5
117178	905
23566	503
255231	90
55283	382
126820	40
100616481	0
84144	140
148423	558
8915	1105
646626	19
23576	2422
3491	2441
54680	1846
255631	4
57489	1215
102465842	0
9635	463
1179	0
22802	54
9629	45
105378828	22
51100	3284
9403	2654
9653	1706
339524	9
101927844	0
105378832	0
8543	941
100505768	0
101927891	8
5586	4484
2959	916
56267	433
494115	963
2635	1375
2633	626
2634	185
388646	0
115361	301
115362	62
729930	0
163351	560
400759	16
23507	1145
84230	1404
400761	5
55144	2136
105378846	3
492303	71
284695	1751
343472	0
84146	3567
164045	0
8317	1791
7049	1014
676	0
253152	109
646817	33
284697	13
23285	82
388649	1
11146	773
79871	773
2672	211
7813	1169
6125	23622
388650	739
6083	8
26782	6
22823	1336
50999	4470
343099	1221
100131564	97
1810	2628
54874	1007
100126520	2
8412	2116
100129046	12
100126348	1
100189133	1
30836	3705
2730	1627
24	10
9411	1035
5825	2497
2152	50078
101928079	89
100616321	4
126969	311
1266	4957
105378862	4
729970	19
199857	165
101928098	0
148534	90
100527978	4
101928118	0
25950	118
440594	0
100996635	0
102723661	0
101928241	0
58155	547
1806	1234
100873932	2
100873933	1
400765	16
100616452	6
406928	0
729987	8
51375	1505
163404	4
100129620	0
9890	0
101928270	1
54873	391
391059	719
178	2132
23443	1187
64645	2682
163786	1259
54482	464
127495	42
1629	1591
100506007	7
8634	1718
693138	4
8556	740
54112	0
100128787	0
7412	1
2135	411
148867	2286
51611	632
102606465	151
101928334	1
101928370	0
1901	54
104355286	0
118427	0
94236	0
1301	12
101928436	2
55599	250
280	9
648740	0
279	0
276	0
277	0
278	0
100129138	0
101928476	0
55170	1229
22854	21
10451	80
102465839	0
100873946	0
29957	4703
148545	0
653149	0
284611	266
113802	745
55119	2218
163479	1
6814	777
254268	0
642864	0
29899	1474
23155	1204
22911	636
6884	504
56900	1007
677766	3
127003	1
57535	33
6301	3262
1952	2103
84722	871
343263	1
6272	513
5686	3096
284612	1
127002	158
284613	517
57463	74
83873	5
2773	2789
406974	1
2780	87
271	881
2948	290
2946	0
2944	1
2949	0
2947	648
79574	2
1435	382
10768	4348
85369	1274
257	86
104355139	0
164153	0
388662	0
100873974	2
3749	261
440600	35
64783	1115
9122	25
10542	1232
101410535	3
84432	1
643160	5
440602	13
3744	0
3737	0
3738	0
963	6
55791	883
128338	564
10390	938
79961	901
1117	0
149620	0
27159	0
128344	0
441897	0
5016	5
79084	2112
515	5279
128346	11
57413	0
140	1
100129269	1
5906	1344
55924	90
100506343	0
101928718	1
11218	1238
3752	8
100874295	0
100873995	0
643355	0
55917	1489
100422976	1
7482	16
54879	497
829	8160
4343	1746
389	5390
333926	45
284467	1
100996702	1
6566	5427
246182	6
100506392	59
100996251	4
9860	530
643441	0
260425	555
10745	888
54665	716
100287722	10
26191	12
440603	4
10717	249
64858	736
101928846	2
204851	2850
56944	0
148281	1
51592	3427
10286	988
163259	228
270	1
4893	3635
7812	25773
80143	1717
6847	0
7252	0
10100	12
4803	1
81839	2786
845	0
4808	4
101928995	0
101928977	0
55356	130
126868	12
476	19107
84852	21
101929023	1
965	628
100616384	1
3321	975
100302117	0
388667	0
914	0
5738	8102
9398	70
101929099	16
8458	2365
100126331	0
80263	105
79679	2
104355292	0
10905	2339
100996263	0
54855	19
54834	702
10885	2533
200162	88
6913	149
10352	447
104472716	0
101929147	338
51179	2
100874270	0
3284	0
3283	0
128102	14
644242	25
90874	793
26227	731
3158	0
83998	0
343505	0
11085	0
4853	4795
9554	1469
105378954	17
728841	397
767846	24
100996724	106
101929796	68
101060684	168
100189005	0
101954277	0
653505	5
728855	169
101954264	2
100189257	1
105369199	1
100996721	0
100126488	6
101929798	0
2210	1
100996318	0
337875	38
653820	483
653464	271
100873165	2
647121	90
101929815	0
100189261	0
101954269	0
26863	0
791227	0
105369140	0
388692	0
100189142	0
100189326	0
199882	0
100189356	0
100132417	2
100996713	2
554282	46
100996712	122
101060524	0
730262	0
101954267	0
100189323	0
284565	87
100189127	0
728945	0
105371215	0
1818	0
645166	4
647135	96
728833	88
101929805	0
102724235	7
103091866	47
645142	0
101954266	2
7214	0
100288142	62
100126510	0
101060254	0
101929780	15
653519	104
5174	14
11126	11
27246	462
10623	640
200035	17
10401	586
102466191	0
148741	3
8515	17
8799	312
114814	28
9939	3011
128077	337
84265	146
284615	15
10628	1611
148738	0
100189384	0
100189064	0
100188991	0
100189198	0
101954276	0
101928979	4
100132406	41
388677	83
170688	0
105371242	0
102724558	0
100288805	1
105373468	4
149013	114
728989	0
100189334	0
101447996	0
644861	1
5565	1011
171423	2324
2330	14
9557	1077
100289211	0
607	426
51205	388
2702	0
2703	1
51463	88
100034743	8
100189140	0
26864	0
100189193	0
200030	207
101927468	0
100189056	1
100189307	0
100189174	0
100188998	0
100847044	0
101954273	1
102466225	0
26860	0
100132057	4
101954272	1
388685	77
644591	0
25832	249
100996763	46
440672	30
9659	674
400818	184
653513	5
100996761	0
101060226	99
653598	0
57234	60
644634	0
100189228	0
102723955	0
100189059	0
440689	52
2209	13
101927767	2
653604	6
8370	4
105371405	12
126961	0
8337	15
337873	18
723790	14
333932	4
554313	10
8349	334
8338	7
317772	2
51027	33
9900	2
10262	2307
10903	644
56957	807
105373477	1
11311	624
51177	46
81611	2308
23632	16
51107	2109
79630	10
148523	161
54460	580
9129	1179
23248	2399
80222	733
102465529	0
1893	448
100874054	2
54507	98
105371437	1
100422997	0
574406	1
4170	6992
2029	2722
55204	790
84072	71
1520	847
1513	26
405	912
9869	711
29956	2174
8416	31
55793	135
58497	352
149428	5
54964	45
56882	2489
10962	273
126626	336
10500	3
100534012	0
79626	1
388695	105
79005	4
29765	6
6944	789
8394	2352
5710	2328
57592	588
5298	1354
5993	951
8991	23
5692	2901
23126	1408
57530	578
7286	641
693139	0
81609	1087
11189	3
284485	0
65005	812
51686	5
11022	45
339398	0
6097	0
100191040	2
100132111	1
284486	2
117145	505
6281	9305
441908	1
6282	12860
100131107	0
126637	0
7062	45
126638	5
388697	123
2312	80
339400	36
388698	5
49860	3
254910	1
54544	0
353145	1
84648	1
353144	0
353143	0
353142	0
353141	0
353140	0
26239	0
353139	0
199834	0
100129271	0
448834	0
353137	0
353135	0
353134	0
353133	0
353132	0
353131	0
448835	0
4184	0
3713	27
163778	1
6698	287
6707	103
6699	4488
6703	261
6700	370
6701	2
6704	68
6705	33
6702	56
6706	0
101928009	0
149018	0
574414	0
4014	0
114771	0
57115	3
6280	1702
6283	2
6279	5
338324	0
645922	0
6278	2
6277	4632
6276	3
6275	96
101928034	48
6274	72
6273	23263
140576	6466
57402	4243
6284	1079
6271	11
26097	1317
23557	370
3608	5671
100189015	0
4881	1
102466879	0
65123	89
11000	7
343052	0
105371448	0
57459	68
9909	1043
200186	792
27173	3373
102465441	0
148327	78
10899	837
5872	1392
6232	2379
91181	5
100847024	0
7170	17151
100126346	0
388701	1
25912	1857
9898	7198
10456	1115
89872	1
57198	31
3570	1057
126669	0
126668	0
55585	1244
100874097	4
1141	3
103	7008
3782	6
10654	199
57326	344
90780	470
101928120	0
6464	7366
1163	1423
100423020	7
80308	720
55891	0
51043	383
127579	0
149095	3
100505666	32
8751	5155
1945	106
1944	20
1942	460
55974	699
54344	79
200185	606
80128	7
4582	155
693235	0
7059	78
4580	341
2630	2
2629	22
10712	0
10067	0
1196	0
57657	0
5313	0
2224	1908
284618	1
23623	880
55870	3067
693140	0
645682	0
645676	18
55154	225
55249	1555
7818	2028
100129405	58
54856	1159
23208	2
6016	330
22889	825
677823	0
677771	0
339403	8
9181	2892
102465442	1
105371729	2
6746	2361
56893	1940
28956	421
57111	717
92312	55
4000	13384
64218	552
9673	970
11243	179
100527963	0
632	0
79957	33
23381	2549
84283	79
112770	904
391104	0
7203	8936
128229	20
57127	0
10485	0
407046	0
4209	1480
128239	1394
164118	0
128240	929
54865	1362
101928177	0
60484	0
63827	40
10763	1212
1382	2616
81875	1925
51093	241
79590	561
3068	17617
5546	1621
9047	119
4914	1
3645	0
375033	383
149499	2
9826	1290
768220	0
440695	1
2117	969
360155	0
83416	0
83417	0
115352	0
79368	0
115350	0
922	0
55243	2409
646268	5
912	0
909	0
911	0
910	0
913	0
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	0
81448	0
391114	0
128371	0
128372	0
81442	0
4332	0
149628	0
3428	7119
9447	196
100189166	0
57863	0
100131825	0
2532	0
2205	0
441911	0
26476	0
127385	0
325	0
1401	0
54935	154
343413	0
56833	4
284677	13
391123	4
25790	47
100422852	0
8407	11617
57549	246
89886	17
100505633	20
93183	231
3766	0
3765	0
93185	514
477	0
480	0
844	0
729867	1
8682	1854
50717	1628
5824	1250
4807	3
1314	5830
474338	5
23385	3331
57216	86
114836	1
8832	0
6504	0
962	0
57823	17
4063	0
51744	0
55600	0
101928372	0
142683	1
50848	5170
100131187	112
7391	644
257106	34
81607	170
126823	11
5202	815
4817	319
9191	540
51506	723
27005	497
5498	125
8703	530
9507	0
4720	1603
2207	2
336	0
84134	317
100847090	1
9970	3
654790	2
4359	8
6391	1035
257177	178
100189373	1
100189407	0
100189402	0
100188997	0
100189412	0
100189394	0
100189366	0
100189091	0
100189260	0
100189235	0
100189009	0
100189252	0
100189385	0
100189141	0
100189290	0
100189316	0
100189230	0
100189259	0
100189188	0
100189134	0
100189364	0
100189160	0
100189017	0
100189039	0
100189120	0
100189139	0
100189274	0
2212	0
100189380	0
3310	14
100189018	0
100189011	0
100189126	0
2214	0
9103	0
3311	0
100189003	0
2215	0
2213	0
641311	0
84824	0
127943	9
11266	411
102724329	0
22926	2382
25903	0
9722	37
100616386	0
693141	0
284680	0
400793	104
117157	16
127933	4195
6675	927
4921	22
51478	164
339512	947
5999	127
8490	37
101928404	0
83540	599
100422212	0
5087	2941
100505795	1
4009	0
6258	0
400794	0
440699	0
4259	509
223	1181
440700	2
54499	1972
100147773	5
7371	1554
100500832	0
149297	1
100126349	1
116123	1
57645	1224
117143	191
387597	11
84944	0
10223	0
92235	1
101928484	0
5451	1936
919	3
8804	1664
92241	0
100189211	0
100189019	0
9019	3272
55811	2
25874	435
55827	1288
100313835	0
23432	150
261726	1133
375035	203
84832	208
9095	51
693142	0
100505918	0
101928565	0
6846	3
6375	19
1805	0
79100	1
101978719	0
101928596	173
481	4409
29922	272
8548	577
57821	10
10560	299
2153	162
6403	10
6402	456
6401	0
92342	103
55732	540
57147	257
22920	317
149281	0
100423010	0
100422839	0
284688	0
101928650	2
92344	134
5396	0
80133	0
2328	0
100302178	0
100847009	0
388714	0
2327	0
2326	0
2329	13
7151	6
23215	14181
4653	0
8674	187
51603	777
26052	37
100874284	0
100628315	1
406996	0
100422882	0
406977	0
102724541	2
92346	0
5279	281
51430	914
356	0
8995	3
7292	3
100506023	5
101928673	13
9588	3536
284525	0
730159	0
339416	4
27252	367
91687	355
55157	1445
100506046	7
60674	964
26769	1
26802	7
26774	19
26770	12
692198	0
26806	44
692197	0
692196	40
692195	2
619498	23
84614	83
462	4
149041	1181
102724601	1
9910	669
9293	0
101928696	0
27101	2837
63931	387
63923	1
9674	744
7143	1
101928727	0
101928751	0
64326	538
677679	0
60676	0
460	2
574441	0
57795	10
102724661	0
101928778	0
89866	118
730102	63
100302401	32
9462	1812
400797	2
84066	0
105373472	3
400798	22
100616328	0
55103	902
9068	1
9917	1683
64222	747
27	1205
6646	1328
126859	6
7827	0
163589	0
148753	0
163590	1865
26092	1358
9857	1878
5768	3445
200058	906
89884	25
100527964	67
84320	601
100423032	0
148756	2
9213	1695
57710	20
10228	1903
3140	540
51278	1128
101928973	0
100287948	0
777	0
127665	0
400799	0
2752	9160
127670	0
388719	0
353299	0
6041	186
6004	41
284648	0
85397	0
80896	188
1660	9233
81626	0
3915	7913
3918	21507
23057	20
284649	15
9887	4112
4688	208
10092	2463
23179	59
403314	0
23127	1
116461	518
102724846	0
81563	307
80267	1298
116496	1403
101929069	1
6045	655
81627	489
54823	50
10625	1728
100288079	0
101929093	0
83872	4
10216	1
7175	6430
54953	561
10896	11
102724919	0
5132	2
5743	1533
103752588	18
5321	971
104169671	0
101929766	0
339479	0
101929120	0
440704	0
64407	6
431704	0
5996	0
6003	0
100616345	34
5997	432
102724954	0
51377	1828
6738	953
51022	207
79577	1210
100302163	0
8707	4
101929184	0
343450	1
100616363	0
3075	3612
10878	28
3078	1
10877	13
3080	0
81494	0
2165	0
259266	4700
360023	308
23418	0
163486	178
388722	18
56956	6
140609	2104
127124	0
5788	0
100131234	15
406955	0
406995	0
102800316	0
104266961	0
400800	0
2494	12
554279	1
23528	855
9928	1374
83479	361
101929224	1
23271	1700
2848	0
55765	1016
23046	163
779	1
647219	0
252839	202
91156	1
5317	5234
7139	1
3898	5916
7135	20
23612	722
1465	3778
376693	10
89796	100
100873949	1
100847050	0
100302158	0
55705	3753
102466724	0
149345	4
25802	1
10440	985
6051	1784
102465443	0
1999	986
9283	2
127829	230
5778	1
148713	0
59352	184
29089	649
4660	1650
127833	40
10765	1338
100506696	7
641515	0
148709	2
5877	280
59349	891
51094	3449
51706	641
100506747	4
92703	1354
8497	8
4656	0
134	1
4608	0
1116	0
1118	0
100506775	0
730227	1
7832	338
2331	6
5549	0
26254	0
493	1044
677843	0
84719	7
54900	0
9877	4383
100381270	608
6635	377
284573	0
9580	2145
55224	50
101929441	0
5972	4
3814	13
127845	3
22874	422
127841	1
84919	1830
5287	788
100189122	0
100189425	0
4194	427
10446	1
23114	52
6900	1
388730	21
5929	779
25778	339
9911	8
81788	254
55220	0
284576	0
93273	1
101669762	7
105371697	3
442891	0
100189098	0
5129	183
284578	0
148808	12
2005	2619
85414	128
64710	14222
8934	368
254428	942
148811	1
284581	89
115019	10
103021296	0
103021295	4
338382	13
1510	17
440712	0
553	0
729533	231
23380	966
9641	907
102466202	0
83593	258
1939	636
8444	252
9261	1922
3586	1
29949	40
50604	0
11009	1
9214	28
5284	155
83953	1
79098	1952
5208	1329
55432	771
725	34
722	0
1604	3736
1380	1
1378	0
1379	0
4179	4378
407026	2
407025	1
148696	1
947	1
105372883	0
5362	3653
642587	3254
406988	26
57172	5
3914	5025
100422894	0
50486	65
3290	1
80342	55
148304	159
3664	4195
27042	1080
255928	2
574036	9
56256	75
105373474	0
55733	19
3756	0
55758	484
7188	132
84791	27
343035	1
7779	469
4751	881
9926	1386
102723727	1
25896	1194
51514	1274
100131205	31
100422947	0
101929541	0
5525	403
692157	1
55248	141
29937	188
101929565	0
467	62
149647	0
55509	3
25936	402
128387	73
149643	0
642946	87
28982	469
79805	4
90806	352
26750	400
100505832	0
100861504	0
5629	1
105372911	0
56950	592
5784	3624
1063	8803
3776	1
101929612	0
51133	1538
7399	2
102723833	0
2104	0
55105	445
128153	2
103752555	0
100885798	0
101929631	0
51018	756
728463	4
7042	699
103611157	0
643723	10
127018	287
102723886	3
55532	0
2058	5822
10380	382
55699	2666
406997	1
406969	0
25782	1523
100302234	0
677818	0
6791	17
4139	587
79762	90
54996	215
64757	323
101929730	0
100873924	0
105373280	0
3142	5
400804	0
11221	290
101929771	0
100189378	0
79802	2
9015	300
100506161	8
375056	1873
64853	790
148362	1408
400823	1
84976	86
7100	24
55061	23
164127	0
388743	4
824	11646
7159	1449
105369195	112
441124	20
23219	1259
8560	768
101927143	1
101927164	1
4931	625
100313769	2
29097	520
80232	2573
100616468	0
149111	48
127602	229
3930	1898
55740	2866
6726	2835
2052	296
9725	528
10637	0
29920	990
102466270	0
7044	0
163859	631
3020	2882
64746	1583
83881	1
286826	352
142	7893
375057	1
3707	340
100506443	0
5664	177
56997	250
105379282	4
8476	2608
339500	127
100130093	2
65094	61
116841	346
105373289	0
339501	0
7483	161
100847072	0
101060022	0
89780	0
100506571	3
375	6942
100500810	0
79169	276
128308	329
2987	2597
57165	4
574432	2
200205	291
574407	6
84033	198
101927401	0
81559	670
102465444	0
51127	10
8290	0
92815	125
128312	7
