Geneid	SRR10416711
100874081	0
283481	8
7174	1010
196541	0
643677	1
93081	131
79070	92
54841	80
100533467	0
2073	9
121952	0
6555	0
104326190	0
282706	0
267012	0
144920	0
728192	15
1948	2147
55082	1234
283483	0
100874173	0
728215	0
100302286	0
100874375	0
3981	263
84945	468
10673	7
23026	9
100885782	0
104326054	0
101409253	0
8660	240
104355146	0
1282	18
1284	11
102465872	0
100874203	0
55647	93
55739	544
79587	1154
105376684	4
3621	333
105370362	0
283487	152
55608	1353
104355135	162
101927802	0
8874	937
100874226	0
101060553	3
121793	0
105370369	0
101928616	0
100505996	0
105378193	0
6656	0
101928698	0
101928730	0
104266956	0
122258	0
10426	845
400165	0
23250	2341
105370374	1
100874205	0
105378192	7
23263	32
100289410	6
2155	0
2159	0
104413892	0
102724474	6
8858	2
55795	695
8451	2276
102465874	1
3916	4848
79774	176
100874068	3
101928841	53
113622	9
55208	316
55002	841
7027	2260
496	1
6011	0
105377805	0
100130386	0
348013	0
650669	27
2621	133
100506394	5
643365	0
100861555	1
100507747	4
22821	563
105377808	0
101929355	0
8881	1083
100847035	5
100616227	0
65110	613
283489	1062
104355150	0
440153	0
642426	0
641455	0
100508046	0
642477	155
414763	1
503639	72
101101776	13
404785	0
101929572	0
79334	0
441669	0
441670	0
390429	0
390431	0
79544	0
79317	0
81127	0
122740	0
390433	0
122742	0
390436	0
390437	0
390439	0
122748	1
390442	0
91875	304
57820	840
100113391	0
85495	54
10038	1305
7011	961
123103	1
55644	715
328	4848
90809	640
4860	3227
338879	0
390443	0
122651	0
254028	0
493901	0
7217	0
7207	0
7218	0
7237	0
100189151	0
100189419	0
100189286	0
341799	0
100189424	0
100189405	0
100009601	0
100009602	0
100189263	0
100189001	0
100189088	0
283	0
6038	26
10876	0
64184	0
6039	0
6035	3
6037	0
643332	0
6036	0
64745	945
101929718	10
29986	3
57447	94
102465428	0
122664	0
440163	0
84659	61
122665	0
55701	420
51222	2702
643382	8
390445	0
283624	480
3183	20608
57096	7
11198	11909
57680	4616
692053	0
319103	1
84932	550
9878	2797
56339	1062
6297	2
26533	0
28693	0
26534	0
28692	0
26686	0
28691	0
28690	0
28689	0
28688	0
6956	0
28686	0
28685	0
28678	0
28676	0
28674	0
28684	0
28683	0
28671	0
28673	0
28682	0
28670	6
28669	0
28677	0
28672	0
28680	0
28667	0
28666	0
28665	6
28664	2
28663	0
28662	0
28661	1
28660	0
28518	0
28659	0
28658	0
28657	0
28679	0
28655	0
28653	0
28652	0
28656	0
28648	0
28647	0
28646	0
28644	0
28643	0
28642	3
28641	0
28640	0
28517	0
28525	0
28524	0
28523	0
28522	0
28519	0
28521	0
28520	0
28526	0
28516	0
28694	0
28696	0
28697	0
28698	0
28699	0
28701	0
28702	0
28703	0
28705	0
28706	0
28707	0
28708	0
28709	0
28710	0
28711	0
28712	0
28713	0
28714	0
28715	0
28716	0
28717	0
28718	0
28719	0
28720	0
28721	0
28722	0
28723	0
28724	0
28725	0
28726	0
28727	0
28728	0
28729	0
28730	0
28731	0
28732	0
28733	0
28734	0
28735	0
28736	0
28737	0
28738	0
28739	0
28740	0
28741	0
28742	0
28743	0
28744	0
28745	0
28746	0
28747	0
28748	0
28749	0
28750	0
28751	0
28752	0
28753	0
28754	0
28755	46
105370399	1
1603	2323
63874	502
5018	3645
9056	4
122704	1117
4323	12110
26020	4733
161253	8
55147	2332
100505758	4
10419	4482
101926933	0
100189243	0
54930	1107
100616424	0
84962	6167
60686	263
5693	2659
122706	0
64403	1015
105370705	3
22985	6742
55017	1193
1053	0
23428	191
100507650	3
57594	572
90673	164
105378176	17
599	873
100529063	2
8106	191
51310	0
10278	11
64806	1
116173	0
4624	0
406990	0
4625	0
104564225	0
100126336	0
25983	923
79178	164
85446	0
8906	769
102724814	54
84502	0
10202	976
55449	404
10901	276
317749	167
728635	8
90668	2
9362	0
4901	10
5106	393
80344	1536
161247	0
5720	2730
51016	384
5721	2423
102465801	0
55072	1233
10379	561
9985	24
79711	4533
10548	2337
283629	57
29082	784
145553	16
100528064	0
4738	652
51292	1606
26277	969
7051	91
5875	618
115817	611
161424	1328
27141	8
56413	34
1241	266
196883	0
11035	27
4776	0
57523	16
23351	1415
643866	8
56948	203
101927045	81
1215	1
1511	0
2999	0
3002	19
29091	7
4857	0
101927062	0
102724890	0
101927081	0
100423019	0
100505967	4
100422830	0
103695363	0
2290	0
387978	0
5587	2
55632	1121
23256	1319
1690	28
100506071	0
29966	1030
693209	0
11154	236
25831	7360
25938	812
101927124	3
112487	546
2856	0
80224	490
84837	94
394	3743
101954275	0
101954278	5
9472	117
64067	0
112399	495
171546	988
55837	699
26865	1
26866	0
58533	2533
1073	633
11177	3969
280655	3
6729	2170
283635	383
101927178	1
55012	317
9692	1458
5687	5501
4792	2991
84684	0
253959	1228
84312	600
101101773	1
100886964	0
102723418	0
51562	543
253970	0
7080	0
100506237	0
26257	0
5083	0
89874	18
100616280	0
100129794	10
145282	290
3169	1103
319089	31
6751	0
161198	0
102723503	0
283547	4
10484	2472
8487	313
122553	1049
5411	5625
117153	4
4253	1410
100288846	0
254170	431
644919	26
145581	0
84075	0
122525	33
101927418	2
54813	277
23116	565
55015	761
100113389	0
2287	1411
57697	564
55320	2340
100506412	8
140801	0
161357	20
100500919	0
100506433	32
6235	4091
6029	243
122769	509
6166	3490
4247	1990
55172	544
5427	604
122773	3
23588	449
9147	2006
378706	321
382	3791
102464828	0
283551	12
100506499	7
196913	0
79609	168
6655	923
79944	1041
100616261	0
27109	254
8814	130
11183	2189
51062	31
60485	1083
51199	3750
145447	8
5836	3467
114088	22
81542	2163
283553	3
100874185	1
122786	2935
145438	35
54331	58
102723604	0
51637	3212
22795	3134
5729	0
5732	3
57544	192
283554	4
30001	7860
5706	2114
6815	912
64841	3148
10979	332
80821	433
101927620	1
100847076	0
652	151
1033	918
10175	1682
2764	1672
10668	97
23034	902
2643	539
100422984	0
11169	1990
122809	1359
93487	4070
3958	1447
9787	3319
55030	910
22863	749
387332	0
100129075	22
3895	10841
645683	0
645687	16
57161	137
54916	589
5015	0
100309464	2
10640	2706
55745	1701
122830	966
55195	0
341880	7
145407	32
55860	769
100189107	0
5684	2504
379025	520
5926	636
387990	7
26520	398
9786	920
51339	0
102723742	0
23002	2179
64582	162
112849	460
51528	752
729665	0
6252	7
100847088	0
341883	10
64430	1286
51635	515
5494	1202
317761	1
4990	0
105378189	1
104548971	3
6495	414
51804	1090
4331	721
57570	640
145389	214
161291	4216
5583	1204
101927780	16
400221	54
100750246	8
3091	19655
100750247	1
6617	1495
83851	21
646113	0
101954204	0
27133	0
57381	3
122876	0
5529	1494
112840	368
81537	635
23224	3576
100313830	0
2100	16
441687	2
4522	6143
7597	246
9495	33
22890	1261
102723809	2
3306	69
145376	25
26030	3810
6710	431
102465841	0
100529261	0
91612	958
2877	1748
376267	84
2342	63
4149	1190
100616490	0
100506321	7
100128233	2
100616176	0
645431	36
2530	3340
693210	0
101927878	0
440184	1
10243	673
161142	3
64398	1575
51382	1166
1965	3975
26499	3087
100847064	0
161145	38
57475	182
5283	177
384	508
10490	1685
51109	3164
145226	2
23503	1179
5890	118
100996664	4
677	7280
105370548	8
87	10685
161159	2
8816	1901
55218	456
57452	5
2079	3287
55334	2386
105370551	1
400224	0
56936	0
9766	1429
100289511	12
6430	4087
6554	4
64093	1
6547	0
145241	0
51241	78
100529257	0
105370554	4
55333	1637
8747	0
317760	0
8748	0
10001	733
101928075	0
23508	162
103695436	34
4293	2013
22990	1872
105370706	0
26037	2260
319139	0
145474	0
9628	1
102465832	0
8110	5
26094	337
100189359	0
53349	214
58517	4597
5663	1640
89932	261
101928123	2
8650	2637
101928143	0
399671	22
79697	877
641371	129
10965	546
122970	132
641372	8
83544	284
9240	1263
91748	2465
100616158	1
100506476	7
145482	539
57862	787
145483	91
51004	466
957	796
80127	32
4329	114
91750	331
338917	0
5826	445
55237	0
646658	0
10577	2839
100616211	0
122961	461
4053	216
9870	1799
51077	2260
56252	3836
283571	28
1743	2937
83694	91
5228	20
8892	1015
27030	681
97	176
79696	47
91754	1643
10972	7871
2353	75
731223	0
101928377	0
122953	8
10538	55
102724153	0
55640	0
102465753	0
11161	1274
23093	1811
7043	96
112752	172
55668	1102
2103	1
22846	10
100506603	53
23357	887
145497	0
64207	1174
105370579	6
283575	1
102724190	0
85457	716
283576	0
57156	1
58157	0
100302236	0
29954	692
2954	197
283578	1411
161394	86
122945	25
63894	536
10598	5047
145501	1
9517	1947
8846	389
81892	1387
22938	2830
283579	1
57143	156
9369	0
1734	24
100628307	0
145508	537
7253	0
2957	1643
677845	0
85439	2275
100506700	0
6400	3815
101928559	0
100996280	0
23768	2
101928767	15
283585	0
2581	2022
8477	7
101928791	0
283587	0
54207	0
55812	125
11099	356
79882	2426
161436	96
123016	485
1112	676
400236	14
29018	0
90141	232
55775	959
101927029	0
56659	0
5700	3808
55051	439
801	9208
400238	0
145567	13
101928909	0
9252	132
80017	982
100124539	0
8111	67
440193	1572
55671	2804
79820	0
123036	0
10516	6
9321	1734
4287	429
4707	348
53981	3693
123041	0
105370707	1
79890	1
5641	1459
9950	1428
1113	0
3705	558
319085	0
64112	3
26175	3
84520	3
55148	185
55727	133
57578	0
341947	0
145270	0
283592	0
90050	0
51676	0
100616140	0
256369	1
78990	3
57062	725
122509	10
3429	66
83982	7
57718	238
51156	0
866	0
390502	0
5265	7
256394	0
327657	0
145264	0
5267	0
5104	6
12	14
388007	0
145258	0
23405	4957
100422981	0
400242	8
79789	590
101929080	0
79686	0
161176	18
105370641	0
283596	129
677768	0
51218	1306
27004	1
9623	0
8115	0
100507043	0
56967	0
624	281
623	18
55102	1204
51527	490
122481	3
730202	8
10914	8216
7443	1383
145249	9
101929241	0
100129345	0
388011	0
283598	0
64919	238
84193	2241
8812	3095
317762	2844
84439	1
10858	0
2009	1
51466	2
100616247	0
442909	0
123099	2
7528	2958
102466730	4
123096	421
442910	0
283600	0
7453	5144
79446	162
57596	9
283601	0
8788	0
100616495	0
55384	0
768222	0
574450	0
442905	0
100126315	0
388015	0
574038	0
574034	0
406914	0
574451	0
406927	0
79104	0
692215	0
442915	0
767561	0
767562	0
767563	0
767564	0
767565	0
767566	0
767567	0
767568	0
767569	0
767577	0
767578	0
767579	0
767580	0
767581	0
767582	0
767583	0
767584	0
767585	0
767588	0
101929369	0
767589	0
767590	0
767591	0
767592	0
767593	0
767594	0
767595	0
767596	0
767597	0
767598	0
767599	0
767600	0
767603	0
767604	0
767605	0
767606	0
767608	0
767609	0
767610	0
767611	0
767612	0
494328	0
693121	0
407023	0
494329	0
100302250	0
442897	0
768212	0
574408	0
574409	0
574452	0
100422837	0
100126335	0
574453	0
442913	0
664615	0
724024	0
574435	0
494325	0
100126297	0
100302157	0
100302209	0
378881	0
494330	0
664616	0
664612	0
100126345	0
664613	0
724025	0
619555	0
494331	0
406924	0
768214	0
574436	0
574410	0
406946	0
574454	0
494326	0
100126308	0
574413	0
574433	0
442914	0
574434	0
724026	0
100507257	0
338002	1
64150	0
100302145	0
1735	2
145200	7
5527	2805
1778	18018
3320	67747
91833	825
5891	350
100189275	0
55778	355
51550	772
9895	656
122416	446
100422954	0
23186	3545
7187	2462
81693	42
9578	3528
91828	5
7127	3652
100131366	0
1983	10337
677811	2
4140	2306
1152	247
115708	1061
9529	2495
84334	753
3831	3331
7517	1414
79038	809
23368	1461
145216	0
9556	2087
122402	0
647286	0
105370691	0
374569	0
406986	0
100616173	0
105370708	0
26153	2
105378190	0
400258	0
388021	0
100616300	0
64423	4399
122622	25
10572	942
207	5969
100128927	171
196872	12
283638	4202
122618	0
113146	9116
122616	185
55038	1956
29933	85
102723354	25
3714	3443
102465458	0
256281	363
2972	598
90135	4
23241	883
647310	9
100507437	15
9112	2428
1397	99
105378191	1
1396	1271
283643	772
80757	4
3494	0
3497	0
102465871	0
3503	0
102466889	0
3501	0
2003	0
3493	0
3500	0
3502	0
3495	0
3507	0
100616374	0
100616135	0
100616276	0
100616422	0
28475	0
28476	0
28477	0
28479	0
28480	0
28481	0
28483	0
28484	0
28506	0
28485	0
28489	0
28493	0
28497	0
28502	0
28507	0
28486	0
28490	0
28494	0
28498	0
28503	0
28508	0
28487	0
28491	0
28495	0
28499	0
28500	0
28504	0
28509	0
28488	0
28492	0
28496	0
28501	0
28505	0
9834	0
28510	0
28385	0
28377	0
8755	0
28474	0
28355	0
28473	0
28401	0
28457	0
28354	0
28353	0
28453	0
28452	0
28450	0
28352	0
28471	0
28449	0
28351	0
28470	0
28448	0
28376	0
28447	0
28350	0
28469	0
28468	0
28446	0
28445	0
28375	0
28444	0
28443	0
28374	0
28349	0
28442	0
28467	0
338004	0
28441	0
28348	0
28455	0
28347	0
28373	0
28383	0
28400	0
28372	0
28440	0
28439	0
28371	0
28438	0
28396	0
28370	0
28435	0
28434	0
28369	0
28395	0
28382	0
28432	0
28431	0
28430	0
28429	0
28346	0
28394	0
28381	0
28368	0
28428	0
28427	0
28426	0
28367	0
28345	0
338005	0
28337	0
28366	0
28466	0
28465	0
28425	0
28344	0
28424	0
28423	0
28364	0
28422	0
28388	0
28343	0
28363	0
28421	0
28420	0
28362	0
28419	0
28393	0
28380	0
28418	0
28464	0
28392	0
28417	0
28361	0
28391	0
28416	0
28360	0
28415	0
28414	0
28413	0
28359	0
28412	0
28463	0
28358	0
28342	0
28341	0
28340	0
28462	0
28461	0
28454	0
28411	0
28410	0
28409	0
28408	0
28357	0
28407	0
28406	0
28339	0
100847062	0
28387	0
28356	0
28405	0
28390	0
28378	0
28338	0
105379210	0
105370719	0
646096	0
105379211	0
283755	20
100996379	0
727832	0
729786	0
606	12
100422949	0
100287399	0
100847060	0
348120	0
646214	0
646243	1
100422844	0
102724631	0
100847005	0
727924	0
105369274	0
102724760	0
102724971	0
100422935	0
100996331	0
440225	0
103504741	0
101927079	0
390538	0
283694	0
390539	0
642131	0
101928039	0
100302233	0
646396	0
390535	0
440243	0
100132101	1
400322	525
283796	0
339005	30
283683	0
105379261	1
123606	971
81614	2774
23191	1901
114791	90
283767	0
100132979	0
100616223	0
102723534	0
102723623	0
653061	0
283685	0
100616275	0
7681	168
54551	0
4692	0
791115	0
101928840	0
791114	0
23742	0
6638	1
8926	0
347746	9
91380	0
8123	14
347686	0
338427	0
338428	3
100033413	0
100033414	0
100033415	0
100033416	13
100033417	0
100033418	0
100033419	2
100033420	0
100033421	0
100033422	0
100033423	0
100033424	0
100033425	0
100033426	0
100033427	0
100033428	0
100033429	0
100033430	0
727708	2
100033431	0
100033432	2
100033433	5
100033434	0
100033435	2
100033436	0
100033438	0
100033439	0
100033820	0
100033821	0
100873856	0
3653	107
145624	1
338433	0
100033437	0
100033440	0
100033441	0
100033442	0
100033443	0
100033444	0
100033445	0
100033446	0
100033447	0
100033448	0
100033449	0
100033450	0
100033451	0
100033453	0
100033454	0
100033455	0
100033456	0
100033458	0
100033460	0
100033603	0
100033799	0
347745	0
100033800	0
100036563	0
100033801	0
100033802	0
100036564	0
100036565	0
100033803	0
100033804	0
100033805	0
100033806	0
100033807	0
100033808	0
100033809	0
100033810	0
100033811	0
100033812	0
100033813	0
100033814	0
100033815	0
100033816	0
100033817	0
100033818	0
100036566	0
100873857	0
100036567	0
100033822	0
338429	0
7337	3629
57194	2
100616474	0
100128714	0
100189063	0
503519	0
2562	99
2558	0
2567	0
101928869	0
4948	0
8924	965
645202	0
100132565	0
100616228	0
100616382	0
283768	0
100996738	0
440248	0
653720	0
440253	1
100289656	0
646278	1
728310	0
321	0
23359	0
56160	6
7082	150
653073	0
89837	0
653075	0
26082	0
89832	0
101059918	0
101060569	0
728498	0
101927579	0
100288380	0
89839	3
100288637	122
105370748	0
390561	1
22909	32
54893	95
4308	0
406993	0
102725022	0
283710	0
51621	151
105370939	0
161725	0
105370940	0
1139	2
653125	0
89838	0
728047	2
100653133	0
100288615	28
100996255	1
101928042	0
643699	0
9824	156
6447	2
26585	1
100131315	0
342184	289
100652857	0
101928134	0
6263	37
57099	316
1133	1
56851	1554
161779	121
79768	328
51234	1752
9990	2178
55505	1320
256646	2
254531	2087
23015	629
100302160	0
440270	184
100422845	0
57369	0
101928174	0
70	0
9716	3333
54989	2863
723972	12
89978	160
100500904	1
100507466	5
100616293	0
84529	655
161635	4
145845	0
4212	547
102466875	0
145942	2
101928227	0
161742	1421
283742	1607
10125	15
400359	0
400360	0
7057	8575
161835	28
105370941	18
11245	815
440275	3070
6727	5044
100131089	20
90427	61
701	3007
56924	1186
644809	5
100131244	0
5330	55
100505573	534
388115	932
644844	0
85455	16
90417	1452
3712	2313
22893	671
113189	273
90416	331
359821	2
27079	548
100189229	0
57082	4114
100505648	26
5888	977
55177	1112
2644	332
55192	324
643338	45
84936	528
54866	2
6692	6850
171177	233
57617	1280
105370943	31
54567	16
79094	54
54617	1968
161829	1
11261	3160
729082	585
11339	288
51203	4336
51103	341
23168	2242
3706	152
4058	4
26015	1303
7301	613
23269	3017
693211	0
23005	937
100137047	49
8681	0
100137049	3
51332	127
100423013	0
30844	2860
101928363	4
101928388	1
123745	4
283748	39
255189	6
23339	1577
693212	1
25963	1756
2595	428
825	7
64397	3875
8773	1532
255252	585
55142	1329
57519	67
146059	767
146057	842
197131	1445
80021	395
23582	586
2038	0
9333	0
116179	0
9836	399
161823	306
146050	906
27229	921
7158	2419
4130	10
9677	783
1159	198
161497	1
117155	38
548596	145
440278	8
2923	26958
80237	116
10169	703
100529067	0
100302254	0
619189	12
25764	0
4236	1754
79968	1264
84978	253
728758	19
113201	1788
51496	2118
645212	116
8669	3761
80208	1562
197135	6
567	9666
100419583	2
140691	0
145645	1
6652	4196
50506	540
405753	98
90527	57
53905	260
90525	6
100188986	0
100188988	1
100189065	0
105369153	0
101928414	0
9153	0
2628	613
79029	456
84419	200
100126311	0
105376714	5
7782	65
283651	5
26258	1304
58472	2707
80031	2
101928442	0
283652	1
50804	90
399697	0
6557	0
1854	1660
2200	235
22995	814
399694	15
23741	2163
9728	895
9318	2251
2585	520
100306975	1
100616332	0
196951	9
2252	1
56986	208
79895	0
11001	90
3067	0
2553	1012
55056	67
100129387	145
100616396	7
9101	2205
373509	8
54822	2467
84888	733
23431	728
100132724	4
388121	24
105370815	0
1588	1
100616369	0
102465855	0
102466250	0
342035	60
23312	696
29106	31
256586	131
29767	24
29766	5491
100422556	5
123169	1737
5597	4568
10017	24
10681	449
100129973	17
55930	655
100302202	0
4644	1568
10776	5870
56204	350
3175	3
256764	1831
105370828	0
440279	0
51187	1575
5873	713
9488	306
9236	169
100533483	0
693213	0
145788	4
161582	1
26108	29
283659	6
4734	2972
64864	1519
374618	95
55329	298
54816	501
145783	24
6938	1741
283663	10
101928611	0
84952	35
145781	28
100820829	104
81488	115
8854	7
366	0
101928635	14
3990	0
101928694	0
101928668	0
102	5617
664618	0
54629	837
79811	4371
54778	1433
9133	2950
4643	2211
100313886	1
92483	0
145773	345
9245	15
2958	1118
663	2626
27023	0
302	53902
79664	1212
101928784	8
6095	22
100996876	0
101928850	0
100506530	0
54832	1709
145741	8
388125	0
105370849	132
102465869	0
102464834	0
83660	282
197003	0
406965	0
7168	1472
114294	372
51065	320
51762	492
83464	41
771	173
102723344	0
9960	2036
100130855	17
283807	29
8925	2154
494334	0
23604	0
101928988	0
84191	1795
6642	2503
79856	28
5479	4612
53944	1432
9768	1081
9325	515
23060	1743
4947	1433
348093	0
100302184	0
80119	384
80301	477
348094	107
51324	1767
123263	492
123264	2
51285	2
390594	7
390595	11
10081	816
10845	1567
8483	0
54956	229
26831	3
26832	1
9543	0
57722	0
54878	1449
51495	4004
100873754	0
81556	1410
9187	190
10260	1130
100616379	0
100189317	0
8766	3614
84465	4
100422905	0
115752	1107
54962	578
692149	0
5604	2591
10302	134
100616149	0
6124	35674
595100	2
595099	1
595097	29
595098	0
55055	1394
197021	30
102723165	0
4091	66
102723481	0
4088	8446
79719	2630
64799	61
100506686	78
145853	34
5607	390
390598	3
101929076	0
26827	2
8554	1268
91860	304
54982	1510
10116	2772
22801	2
10391	0
8125	5409
100422971	1
80035	14
79400	0
246777	0
283673	0
26035	1925
54852	323
9493	5934
6176	16653
145837	2
104472713	0
414926	0
7090	2684
693214	0
104548972	0
104548973	0
55075	2036
55323	204
54839	87
56906	138
196993	10
79875	1544
101929196	0
101929173	0
10002	4
4649	1325
123228	69
196996	1
5315	174496
56965	1169
60677	4
3073	3462
80072	5
338949	0
25820	3263
693215	4
55889	0
646670	0
123346	1
585	361
83440	1815
100287559	2
4756	184
10021	0
283677	4
27020	3496
101241892	95
80381	2067
388135	0
101929221	0
161514	2
100287616	9
4016	27
9399	360
5371	3577
342096	0
732265	0
283731	0
57611	0
3671	0
64220	106
80125	0
1583	0
729739	0
8482	440
102465530	0
84993	794
440288	76
10620	799
1198	1088
102723750	1
80153	1291
1543	4
1544	0
1445	2178
100616183	2
79748	0
594855	1
25989	482
102465531	0
10066	2400
4351	1245
57184	444
9377	2702
54913	2086
192683	21
60490	159
56905	2354
105376731	0
653641	0
653643	0
54939	801
79661	45
693216	1
4123	860
25942	4002
5780	1352
10073	503
55272	1163
257364	635
1464	28
161753	2
100128285	0
100423035	0
92912	1318
26263	535
692224	0
145957	89
123591	4
101929439	0
2108	2948
7302	2
64843	43
49855	233
100500855	0
5955	3273
9051	11
10099	8049
79834	455
81698	0
10363	997
84894	0
253044	0
101929478	0
645752	0
440292	0
91450	6
23102	1586
646892	0
10518	8
105370945	0
3419	3224
23205	29
55466	1059
80349	1127
1381	0
3658	2598
123688	19
5685	5368
1138	278
1136	6
1143	3
646938	0
11173	3
100189013	0
10933	5173
1512	5095
5923	25
729911	0
406960	0
390616	1
23423	2391
23251	49
100189155	0
10588	17
100528021	0
400410	41
283687	52
597	20
54469	1243
2184	503
100996492	7
283688	0
9915	64
101929586	0
100847042	0
58489	1496
57214	1011
693132	0
23184	2733
100616181	0
59274	1221
161502	4
3603	51
80765	321
101929655	4
342125	0
84206	6
101929690	0
79631	717
283726	7
390660	0
647042	0
100134869	6
440295	21
102724034	0
80154	45
642402	1
6218	168
64506	0
283692	7
8120	1
338963	0
283693	1
100505616	43
123722	43
677778	0
123720	635
9455	72
83640	161
123207	367
53339	4167
100616404	0
53346	0
50810	2
105370929	0
646	23
6457	0
57188	3
648809	1
440299	1
100505679	0
440300	0
388152	2
643707	0
103171574	0
102724135	0
374650	2
388165	11
100506874	6
54993	92
54581	191
84942	922
4828	194
23478	2301
9640	2303
57538	117
9154	0
5151	2237
642423	2
101929479	7
100133220	0
102465803	0
11214	2642
101929679	2
64410	282
100302121	0
100847084	0
123624	1
101929701	0
727915	0
102724452	0
145978	0
4916	0
283738	0
26589	601
64963	871
55070	23
101929743	0
64782	1384
100302235	0
407044	0
100616238	0
3669	250
176	1
145864	220
4240	455
105376732	4
11057	5085
6017	0
55215	3478
5428	1179
102466983	0
100189264	0
407051	0
254559	0
105371031	0
51458	0
283761	0
90381	1471
374654	162
5346	0
8800	71
56964	0
55897	0
145873	1
290	0
10239	10
100526783	0
100847059	0
100846993	0
348110	835
374655	934
100422841	2
3418	520
10509	8178
10519	2286
390637	36
440307	6
51335	3849
23766	2
342132	60
8826	15861
64784	667
101926895	2
101929765	1
641	1139
5045	4161
2242	17
4122	1194
55898	2175
374659	294
91433	522
9055	4538
100507118	6
26276	336
101926911	3
9899	0
105370971	0
101926928	0
28232	1171
8128	0
104613533	0
145858	0
100144604	1
400451	47
728619	1
100507217	449
1106	3142
100422995	1
56963	9
105370980	0
101927153	0
101927129	0
101927112	0
55784	597
440311	36
400456	0
145820	0
644192	17
7026	3261
100302258	5
100652749	0
145946	0
101927286	0
101927310	3
91948	33
91947	263
101927332	0
283777	8
104472848	10
3480	2711
100616432	0
145814	2
104564224	0
23336	585
64927	385
123355	165
7190	16
4205	1356
145748	185
196968	0
170691	26
388182	6
102723320	1
204219	82
441733	187
102723335	13
55180	299
140460	635
105369201	1
220	24612
101927751	12
79705	303
105371026	1
22856	1411
55829	918
6627	2195
5046	1721
100507472	10
102723394	0
80213	282
123283	264
100128108	0
105376734	0
101927628	0
390648	0
390649	0
390651	0
26682	0
100124412	0
100422834	0
374666	180
102465910	0
100288486	0
100287029	1
103504738	8
100132169	0
51728	707
79622	832
64285	1135
4350	1100
105376746	1
8131	1388
3050	0
3042	0
3040	0
3039	0
3049	0
55692	613
83986	2088
8786	3
398	0
64714	0
8312	1355
10573	1730
58986	2143
100134368	9
4833	244
26063	0
9727	57
64493	0
6650	3142
100847028	8
100423037	40
146325	0
283948	4
9091	756
57799	738
117166	14
84326	833
64717	0
84331	545
197335	1106
89941	2360
9028	6
105371184	3
10273	986
339123	1024
84219	478
146330	105
79006	287
65990	135
124093	57
84264	215
64428	430
10232	17
724032	0
113000	1762
63922	1961
51764	4
388199	3
64788	4
101929387	0
30812	0
146336	1
6755	18
390664	3
8912	0
25823	2
64499	0
7177	0
23430	0
7329	4802
8938	13
115939	839
84572	318
64718	434
283951	282
105371045	0
645811	0
1186	950
390667	0
9894	1430
9742	376
79652	175
57585	1118
90861	6713
23162	1188
100423012	0
4832	316
65993	2768
197342	66
90864	611
10101	1086
3483	2
3029	325
81889	508
254528	1
64735	0
64711	0
51734	418
6123	5
4716	2438
6187	46538
574042	30
26784	29
735301	31
677844	3
146310	0
10607	2176
124056	47
2671	606
9143	6
90850	1971
283869	0
9351	896
4913	190
7249	2070
5310	1121
100188847	0
102465429	0
100616258	0
100500916	0
25837	76
100507303	94
26788	15
84231	3500
57524	3
64223	1627
283870	31
283871	579
1877	861
1775	11
1632	580
10921	7018
100500812	1
100126328	0
100616241	0
21	1
650655	0
899	2849
102465459	1
80178	379
102465460	1
729652	0
4917	4
57465	650
527	4283
51005	251
752014	46
100422974	0
5170	1814
652276	123
645644	65
100507321	211
54442	2411
83886	2
100128788	0
23524	26885
6923	1774
260429	0
360226	0
10942	326
124220	207
124221	2
64063	447
114984	389
84256	898
79412	61
124222	846
9088	1219
283875	0
101929613	6
9080	16
9074	1
51330	4651
54985	182
79228	625
146439	74
100128770	11
64386	8
100507419	14
9235	58
84891	0
81854	0
7755	259
100507458	49
7760	428
100189173	0
100189168	0
100189119	0
100189335	0
100189221	0
100189282	0
100189209	0
100189136	0
100189388	0
100189281	0
100189296	0
4992	0
100189062	0
100189020	0
100189270	0
26184	0
7752	317
4210	1
283876	10
10127	975
91151	96
7627	338
4993	0
100463285	0
54925	459
7727	283
146434	144
79903	1141
102465134	0
646174	0
23059	750
197358	10
84464	342
1773	174
10131	7017
1387	4419
102724927	2
115	190
6345	1
100507501	30
105371063	0
7023	1003
84662	11
101926896	0
51025	2
100529144	0
79585	0
114990	0
9093	0
57407	1
3163	1
29965	24
342346	0
124402	572
23295	1133
102466731	2
84309	374
124401	259
146562	0
26048	325
124404	0
440335	159
79641	439
84656	3633
29855	3318
5493	16577
9717	3
51172	284
100507589	0
146556	0
56052	599
196483	254
54715	0
101926950	0
102465867	0
283953	0
79091	350
18	201
25880	217
5373	2078
23589	612
101929989	2
7874	7369
29035	2431
104355218	0
104266959	0
2903	0
80063	24
2013	4945
146279	13
4682	309
780776	13
4261	17
28955	355
23274	957
8651	108
7142	0
58531	0
5620	0
5619	0
100313773	0
116028	543
400499	11
101927131	0
9516	5081
8303	755
51061	1481
29066	1515
400500	0
26156	6817
2935	10408
608	0
92017	440
101929304	0
55313	32
100616195	0
729993	0
2072	498
101927311	0
101927348	0
57496	1980
100189086	0
574455	0
100126355	0
5073	20
51283	17
8399	0
105371095	0
642778	1
100652777	0
105376747	0
642799	1
730013	0
23420	432
100422960	0
101927469	0
100500910	0
100422870	0
100288162	3
102466268	0
102465461	0
9284	1
23042	60
100302243	0
123803	7
54700	285
100505915	1
353511	57
102465985	0
105369154	0
