Geneid	SRR10416715
57085	379
284498	0
102724659	0
4524	307
1185	358
100379251	6
4878	4
4879	0
26829	0
90231	1731
5351	6829
9927	5705
60672	283
102466982	0
943	1
102465836	0
7133	56
100616438	0
55187	2783
677885	3
9249	3939
102466722	0
343066	0
126767	0
93190	0
390999	0
65121	0
440560	0
343069	0
65122	0
400735	0
343071	0
441871	0
440561	0
653606	0
102724742	0
101929983	0
649330	0
441873	0
649324	0
440563	0
645354	0
645359	0
101060301	0
343070	0
400736	0
391003	0
343068	0
391002	0
645382	0
653619	0
729528	0
645414	0
391004	0
645425	0
126755	0
10630	0
7799	1165
23254	193
200197	30
55092	718
727684	2
114827	61
101927417	0
79180	12553
11330	2
63036	0
51032	11
842	339
23341	772
79814	157
84301	410
6248	293
23207	1955
284723	5
388595	0
54751	538
440567	341
729614	51
23013	6234
7709	544
101928566	0
149563	0
27129	0
1187	0
1188	0
348487	6
1969	5178
128272	785
101927546	2
79363	108
54455	580
26099	4864
374955	2
55707	1147
114819	98
26871	0
100126512	1
100126517	0
102724970	1
100133301	0
7195	0
55672	205
84809	264
11209	21
26869	0
729574	0
100126533	0
284729	0
100189045	0
102723383	0
6060	0
11223	5
100500876	0
100189298	0
7193	0
791226	0
9696	468
26870	0
4237	21
23400	1604
6390	2339
11240	4
29943	443
51702	4289
100616188	40
23569	0
353238	0
55920	8251
55160	253
81569	2
101927876	0
84966	0
127707	26
5081	319
80834	0
8659	315
100616120	0
100302276	0
126917	2131
23352	10347
23065	3696
51154	1338
246181	4
22977	21
100506730	52
8574	798
54896	228
832	5995
100532736	0
440574	446
644068	22
4681	9
3362	7
255104	686
54546	2
23252	507
30814	0
5320	0
5322	0
26279	0
64600	0
391013	0
127733	0
101928017	0
127731	0
339505	0
55450	53
79594	680
163933	0
978	355
65018	301
102464833	0
100861548	149
1650	9204
57576	4
400745	38
50809	5278
8672	3364
100302155	0
1889	12830
100506801	13
84224	651
249	0
5909	123
84196	1996
401944	6
3339	6963
23436	0
10136	1
101928043	2
29092	49
998	9441
54361	64
100616433	0
9923	1156
2046	0
102466615	0
712	0
714	0
713	1
2048	1998
100616391	0
100422914	0
646262	1
729059	0
23028	15645
100422866	0
100616177	0
7798	3603
3352	5
100996511	67
10236	7641
80818	1246
148898	73
6920	86
55616	111
1870	523
101928163	0
3399	34
259283	0
6135	18570
6924	2291
100506963	21
57095	3738
11313	5204
2582	4678
3155	1563
2517	4941
1269	1
100616492	0
55629	3781
10772	3945
127294	1
58985	33
163702	4
284632	0
57822	11
90529	319
57185	2254
100750325	2
11123	696
100506985	96
400746	5
10250	6338
25932	8796
864	0
102465437	0
100616365	0
25949	1461
57035	1506
6007	30
23585	1698
6006	12
55219	1221
26119	4022
57134	6
57190	4126
56181	624
646471	93
79000	591
164091	1135
3925	7736
100500808	0
5051	546
2134	1
7780	0
105376910	0
84676	0
149420	635
79927	0
105376887	1
51042	587
10256	1091
378807	2
101928303	0
64793	2142
83442	8039
91544	665
1043	0
55057	1020
257101	0
79727	0
79947	1195
101928324	6
3151	14559
6195	4657
100302190	0
101928728	90
8289	9423
55650	476
84243	1860
2810	12431
54707	895
63906	455
10726	5412
8431	3
126695	856
388610	50
115572	23
6548	5232
23038	2679
84065	1280
644961	46
100887744	0
84958	148
9064	1617
8547	0
388611	19
2827	45
10163	20182
27245	3317
2268	1
2537	194
199870	253
23673	1462
5511	1889
677774	1
9473	24
6118	2793
27293	101
55113	299
2140	2888
5724	1588
22826	4754
93974	4110
83667	963
54797	502
65979	4441
1104	7169
8420	1793
6080	48
26768	12
54952	608
85028	494
692212	13
677838	261
677825	19
692073	22
115273	39
6883	1117
26824	0
10691	679
105376911	3
51441	3500
4985	0
2035	2548
399474	15
6429	5329
51102	882
10076	6913
101928460	1
101929406	0
4146	6
100129196	58
7805	10153
100616164	2
400748	0
9672	534
9698	6870
692234	5
692235	4
692200	0
79570	0
9410	2367
51538	1831
2170	17
347735	10942
149086	0
284551	0
64129	28926
3061	2
553115	1438
1307	3563
576	144
100423028	0
90853	466
8073	10344
10657	9685
55116	1414
100847018	0
23633	7378
200081	6793
79140	274
56063	345
55721	242
149069	26
8668	7948
339483	182
84734	12
3932	193
3065	12414
65108	2406
100128071	8
81629	26
55108	2623
728116	7
653121	325
339487	638
5928	5942
81493	17
57648	22757
8565	7186
64766	844
252995	20
3208	13
113452	2580
127544	3412
204	7721
113451	38
55223	415
149076	710
127550	0
1912	3351
100500853	1
101929464	6
7579	387
114784	5
127540	0
402779	0
84970	0
693137	0
2709	794
127534	406
2707	2955
2701	1
113444	1077
58512	3
653160	42
100506144	714
9204	700
79830	1295
6421	12587
9202	4067
79932	5743
23154	2085
339488	17
5690	8306
127703	198
63967	2033
192670	1342
26523	2885
192669	1371
27285	4
54936	902
1296	47
27095	1440
55700	5308
9967	8751
79729	227
55194	137
83931	7613
84967	530
127700	228
64960	2467
1441	5
2899	0
100422898	0
728431	241
80149	5991
102465438	9
64769	1388
100847010	5
79753	772
7802	2
29889	2239
284654	0
54955	739
55143	2754
284656	8
149175	827
79693	523
127687	437
4520	1483
3633	690
10946	5214
2275	469
51118	1469
5453	11
100500801	0
339442	0
64121	832
100527950	2
26292	3
81025	0
54933	474
79647	3653
4725	3728
23499	21463
643314	2043
105378950	0
353500	33
728448	10
8761	6507
101929516	9
677834	8
26508	4
84618	0
51440	10
10450	958
656	148
64064	9
105378951	3
101929536	7
54802	1128
4610	278
84879	988
10487	18401
5538	9884
6018	2115
127391	0
10269	2368
1298	1670
64744	1298
65243	62
339559	207
64789	265
127396	88
9783	46
100130557	67
4802	1834
407034	0
407031	0
9132	81
163732	670
1503	3592
100507178	68
200172	36
22955	1283
100132074	10
1907	0
59269	639
2981	0
2980	0
22887	4211
284716	154
84217	7
79717	2258
728621	8
10465	1290
4904	61518
149461	0
64175	1039
79078	137
100129924	7
374969	197
114625	432
51058	316
339539	0
6513	16076
440584	26
105378684	8
440585	11
10969	2800
102465439	0
149465	6
128218	138
149466	178
7075	1
4352	7
991	7525
64834	2759
102466723	0
112950	795
23334	1771
102465440	0
81888	7
5792	22299
9682	2603
100132774	34
6487	355
101929592	3
102464830	1
9048	1618
9670	1360
1802	1012
533	2398
8704	3882
149473	650
6536	1441
128209	0
105378952	0
55929	897
79033	1317
100874278	20
55182	2975
100847089	0
79639	133
339541	2
26828	1
26830	0
11004	5240
6202	26583
26811	24
94161	7
94162	4
94163	20
266675	11
1263	413
343521	9
149478	105
8643	5
8891	555
79654	2001
7389	1326
57643	13
400752	6
84842	277
4595	865
114034	488
10420	310
126661	112
25974	527
5052	15885
10327	3042
4678	8497
149483	58
60313	5768
728963	18
51249	2213
3652	518
23139	3348
8503	1403
101929626	0
10103	3478
55624	4246
541468	0
8438	1034
10489	2692
7388	6436
387338	876
2166	1
729041	0
101929651	0
127343	84
100507423	27
148930	0
8569	1317
148932	1136
64756	1605
374973	0
100130197	8
9813	6173
1580	1
163720	0
1579	0
260293	117
199974	1
284541	1
100874253	5
10158	1027
6886	6
6491	2371
51727	6323
102724077	9
2301	2
84793	92
2306	70
388630	0
391037	1
200010	0
54558	23
84871	17
79656	8
101929721	0
100874313	0
1996	0
63950	909
11124	2063
1031	871
100616189	0
102466656	0
284546	0
26994	3067
22996	88
102724097	0
2060	2680
114883	5458
4898	7693
100313892	0
5865	15
51060	3057
112970	0
104355143	1
91408	2096
9372	1436
200014	1393
4998	1309
84950	2271
23318	1737
105378722	3
2882	0
348378	0
65260	781
79699	1692
440590	0
55268	368
6342	1728
100616156	0
100616458	0
100616145	0
127435	0
6512	0
1376	1123
54987	577
4116	1484
100507564	22
7804	2391
163742	0
63948	0
148979	0
105369175	0
55706	4125
54432	591
1733	3
51668	1184
115353	1779
388633	10
9528	4463
127428	518
100616315	0
200008	0
606495	125
51253	4170
23648	1611
619518	19
26027	594
338094	23
374977	0
100527960	1
7268	25
25973	346
55001	1321
163747	0
1718	15853
100126514	0
199964	50
7809	0
255738	4471
23358	5302
100507634	16
100616272	0
8613	1894
5563	927
199920	5
731	0
732	0
1600	0
101926890	0
115209	811
4070	29641
114803	1351
3725	1407
100131060	4
101926925	0
729467	0
55277	30
100616409	0
101926944	0
51361	1713
1573	211
127795	0
101926964	0
100996570	0
4774	1494
645030	0
414927	0
83941	561
10207	3405
100422902	0
100422946	0
54596	0
163782	0
7398	3419
85440	3042
27329	0
84938	359
199899	1
100996301	28
27022	0
102464823	0
29929	479
23421	512
84455	254
79469	10
5236	4293
4919	765
101927034	2
148581	0
57685	37
100616338	0
55225	1072
3716	11076
101927084	0
105378775	4
100500854	4
406893	0
205	2505
9829	96
54741	2323
3953	87
5142	0
101927139	0
84251	0
100422871	0
200132	0
10022	0
79819	87
57708	1751
23169	806
400757	0
149233	0
3595	14
26135	16846
1647	1425
55970	8066
100289178	24
9077	9
79971	2939
100302279	0
6121	362
55635	2742
101927220	5
57554	32
5301	0
55631	774
9295	4576
81573	1047
11147	100
1491	137
101927244	0
5733	0
100132618	13
9406	2061
406962	4
100852410	0
257194	1
100852409	0
101927295	0
127255	1
100526835	0
8790	211
51086	0
105378804	0
105378803	0
127254	0
101927320	0
1429	1206
127253	1407
431707	0
204962	1238
34	2327
1744	118
5876	1971
692085	26
26805	27
26804	12
4438	2
127247	0
101927342	0
256435	0
81849	54
102466995	0
10026	1343
26289	0
26009	1976
23032	2957
374986	1037
374987	0
91624	89
8880	5462
11080	911
54810	101
149047	0
5737	3
10964	264
10561	2293
64123	0
101927412	0
23266	1
101927434	0
101927498	6
101927587	0
101927560	0
79739	29
5567	1703
148418	84
391051	3
58511	4
80135	1475
2787	2248
100505741	11
1486	559
103695366	2
439927	0
117178	734
23566	605
255231	7
55283	35
126820	1
100616481	0
84144	164
148423	703
8915	1488
646626	9
23576	2196
3491	2906
54680	1531
255631	10
57489	864
102465842	2
9635	27
1179	0
22802	9
9629	7
105378828	39
51100	4078
9403	3806
9653	3089
339524	2
101927844	0
105378832	0
8543	1071
100505768	1
101927891	2
5586	6049
2959	948
56267	712
494115	1212
2635	764
2633	599
2634	1051
388646	0
115361	408
115362	31
729930	0
163351	793
400759	34
23507	1332
84230	1544
400761	23
55144	1708
105378846	1
492303	69
284695	1608
343472	0
84146	2479
164045	0
8317	1100
7049	149
676	0
253152	95
646817	20
284697	14
23285	167
388649	0
11146	407
79871	609
2672	234
7813	1135
6125	29974
388650	578
6083	2
26782	4
22823	1174
50999	2715
343099	712
100131564	166
1810	2669
54874	1853
100126520	0
8412	1370
100129046	8
100126348	1
100189133	4
30836	1801
2730	1122
24	27
9411	868
5825	1910
2152	18811
101928079	105
100616321	0
126969	583
1266	6551
105378862	10
729970	66
199857	177
101928098	1
148534	274
100527978	11
101928118	3
25950	111
440594	0
100996635	0
102723661	0
101928241	0
58155	367
1806	1815
100873932	1
100873933	0
400765	0
100616452	0
406928	0
729987	1
51375	1838
163404	0
100129620	0
9890	0
101928270	0
54873	221
391059	499
178	1888
23443	1231
64645	2288
163786	745
54482	311
127495	30
1629	1428
100506007	7
8634	1427
693138	2
8556	527
54112	0
100128787	0
7412	13
2135	292
148867	1588
51611	602
102606465	63
101928334	0
101928370	4
1901	0
104355286	0
118427	0
94236	0
1301	0
101928436	0
55599	304
280	47
648740	1
279	0
276	0
277	0
278	0
100129138	0
101928476	0
55170	719
22854	0
10451	203
102465839	0
100873946	0
29957	4560
148545	0
653149	0
284611	236
113802	636
55119	2197
163479	0
6814	732
254268	0
642864	0
29899	2209
23155	1372
22911	601
6884	345
56900	989
677766	4
127003	0
57535	60
6301	3837
1952	4963
84722	1578
343263	3
6272	6229
5686	2645
284612	2
127002	167
284613	793
57463	233
83873	13
2773	3343
406974	6
2780	108
271	1063
2948	394
2946	1
2944	2
2949	0
2947	996
79574	100
1435	3578
10768	9217
85369	1244
257	88
104355139	0
164153	0
388662	0
100873974	4
3749	433
440600	21
64783	932
9122	42
10542	1183
101410535	3
84432	0
643160	0
440602	3
3744	0
3737	0
3738	0
963	5
55791	1051
128338	1025
10390	1166
79961	1313
1117	0
149620	0
27159	0
128344	2
441897	0
5016	18
79084	1948
515	5417
128346	6
57413	0
140	0
100129269	0
5906	1693
55924	196
100506343	0
101928718	1
11218	980
3752	6
100874295	0
100873995	0
643355	0
55917	1874
100422976	1
7482	17
54879	418
829	7173
4343	3664
389	5581
333926	110
284467	0
100996702	5
6566	4565
246182	4
100506392	64
100996251	9
9860	528
643441	0
260425	1014
10745	1061
54665	1050
100287722	23
26191	5
440603	124
10717	313
64858	813
101928846	2
204851	6180
56944	1
148281	0
51592	3022
10286	829
163259	477
270	1
4893	3969
7812	30720
80143	1581
6847	3
7252	0
10100	14
4803	0
81839	3049
845	0
4808	0
101928995	0
101928977	0
55356	29
126868	1
476	20013
84852	75
101929023	3
965	674
100616384	0
3321	3336
100302117	0
388667	0
914	0
5738	6504
9398	63
101929099	15
8458	1794
100126331	2
80263	137
79679	6
104355292	0
10905	2945
100996263	0
54855	34
54834	889
10885	2190
200162	62
6913	90
10352	547
104472716	15
101929147	364
51179	0
100874270	0
3284	0
3283	0
128102	7
644242	11
90874	764
26227	4409
3158	1
83998	0
343505	0
11085	0
4853	10779
9554	1588
105378954	18
728841	484
767846	23
100996724	100
101929796	129
101060684	364
100189005	0
101954277	0
653505	3
728855	263
101954264	2
100189257	1
105369199	1
100996721	0
100126488	0
101929798	0
2210	1
100996318	0
337875	28
653820	595
653464	641
100873165	0
647121	169
101929815	0
100189261	0
101954269	0
26863	0
791227	0
105369140	0
388692	0
100189142	0
100189326	0
199882	0
100189356	0
100132417	0
100996713	0
554282	50
100996712	122
101060524	0
730262	0
101954267	1
100189323	0
284565	172
100189127	0
728945	0
105371215	0
1818	0
645166	3
647135	247
728833	95
101929805	3
102724235	8
103091866	58
645142	0
101954266	2
7214	0
100288142	95
100126510	0
101060254	0
101929780	14
653519	112
5174	9
11126	8
27246	661
10623	621
200035	59
10401	1941
102466191	0
148741	23
8515	40
8799	415
114814	37
9939	2696
128077	472
84265	173
284615	55
10628	5534
148738	0
100189384	0
100189064	0
100188991	0
100189198	0
101954276	0
101928979	4
100132406	131
388677	269
170688	4
105371242	0
102724558	0
100288805	0
105373468	10
149013	171
728989	0
100189334	0
101447996	0
644861	0
5565	1061
171423	2340
2330	39
9557	1675
100289211	0
607	813
51205	698
2702	0
2703	0
51463	63
100034743	8
100189140	0
26864	0
100189193	0
200030	238
101927468	0
100189056	1
100189307	0
100189174	0
100188998	0
100847044	0
101954273	3
102466225	0
26860	0
100132057	10
101954272	0
388685	134
644591	0
25832	562
100996763	126
440672	35
9659	587
400818	196
653513	4
100996761	0
101060226	143
653598	0
57234	68
644634	0
100189228	0
102723955	0
100189059	0
440689	22
2209	2
101927767	3
653604	0
8370	7
105371405	7
126961	0
8337	4
337873	23
723790	5
333932	0
554313	1
8349	128
8338	12
317772	1
51027	51
9900	3
10262	1928
10903	1058
56957	1201
105373477	3
11311	739
51177	245
81611	2332
23632	13
51107	2993
79630	3
148523	125
54460	695
9129	951
23248	2698
80222	819
102465529	0
1893	133
100874054	1
54507	246
105371437	4
100422997	0
574406	4
4170	8798
2029	4068
55204	1208
84072	151
1520	831
1513	54
405	1655
9869	946
29956	3204
8416	163
55793	448
58497	568
149428	12
54964	109
56882	3554
10962	401
126626	313
10500	19
100534012	0
79626	3
388695	181
79005	7
29765	5
6944	922
8394	2595
5710	2356
57592	1210
5298	1706
5993	1726
8991	434
5692	3026
23126	2113
57530	1611
7286	920
693139	0
81609	1567
11189	2
284485	0
65005	776
51686	2
11022	55
339398	0
6097	13
100191040	3
100132111	4
284486	0
117145	574
6281	8275
441908	3
6282	13120
100131107	0
126637	0
7062	4
126638	0
388697	18
2312	1
339400	1
388698	1
49860	0
254910	1
54544	0
353145	0
84648	0
353144	0
353143	0
353142	0
353141	0
353140	0
26239	0
353139	0
199834	0
100129271	0
448834	0
353137	0
353135	0
353134	0
353133	0
353132	0
353131	0
448835	0
4184	0
3713	10
163778	0
6698	65
6707	34
6699	140
6703	4
6700	5
6701	0
6704	1
6705	0
6702	15
6706	0
101928009	0
149018	0
574414	0
4014	0
114771	1
57115	40
6280	535
6283	0
6279	1
338324	0
645922	0
6278	0
6277	9095
6276	8
6275	826
101928034	92
6274	77
6273	14613
140576	5912
57402	8187
6284	1548
6271	13
26097	1796
23557	569
3608	5548
100189015	0
4881	0
102466879	0
65123	241
11000	46
343052	0
105371448	0
57459	101
9909	1346
200186	1090
27173	5104
102465441	0
148327	150
10899	1086
5872	2198
6232	5550
91181	7
100847024	0
7170	15820
100126346	0
388701	0
25912	3661
9898	6987
10456	1395
89872	0
57198	1
3570	482
126669	0
126668	0
55585	1564
100874097	6
1141	2
103	7267
3782	4
10654	195
57326	916
90780	936
101928120	4
6464	5226
1163	1589
100423020	5
80308	634
55891	0
51043	835
127579	4
149095	8
100505666	41
8751	5408
1945	196
1944	161
1942	1656
55974	1699
54344	140
200185	874
80128	31
4582	2842
693235	0
7059	285
4580	298
2630	4
2629	53
10712	0
10067	2
1196	0
57657	0
5313	0
2224	2406
284618	13
23623	1338
55870	3181
693140	1
645682	2
645676	30
55154	184
55249	1991
7818	2274
100129405	26
54856	1200
23208	5
6016	608
22889	952
677823	0
677771	1
339403	0
9181	3325
102465442	0
105371729	3
6746	3243
56893	1819
28956	630
57111	1443
92312	199
4000	15024
64218	821
9673	899
11243	162
100527963	1
632	0
79957	73
23381	2869
84283	138
112770	1118
391104	0
7203	9077
128229	18
57127	0
10485	0
407046	0
4209	1612
128239	2322
164118	0
128240	1335
54865	501
101928177	0
60484	1
63827	34
10763	736
1382	4720
81875	1423
51093	540
79590	561
3068	17610
5546	1616
9047	41
4914	0
3645	0
375033	207
149499	1
9826	1460
768220	0
440695	0
2117	1012
360155	2
83416	0
83417	0
115352	0
79368	0
115350	0
922	0
55243	2443
646268	0
912	0
909	0
911	0
910	0
913	0
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	0
81448	0
391114	0
128371	0
128372	0
81442	0
4332	0
149628	0
3428	6051
9447	126
100189166	0
57863	0
100131825	0
2532	0
2205	0
441911	0
26476	0
127385	0
325	0
1401	0
54935	86
343413	0
56833	3
284677	14
391123	3
25790	35
100422852	0
8407	15852
57549	147
89886	2
100505633	7
93183	203
3766	1
3765	0
93185	974
477	1
480	0
844	0
729867	11
8682	1865
50717	1822
5824	1818
4807	3
1314	7274
474338	4
23385	3683
57216	27
114836	0
8832	0
6504	0
962	0
57823	0
4063	0
51744	0
55600	0
101928372	0
142683	0
50848	11290
100131187	577
7391	937
257106	54
81607	827
126823	32
5202	802
4817	762
9191	729
51506	808
27005	656
5498	202
8703	1035
9507	1
4720	2019
2207	4
336	0
84134	282
100847090	0
9970	2
654790	1
4359	26
6391	1353
257177	271
100189373	0
100189407	0
100189402	0
100188997	0
100189412	0
100189394	0
100189366	0
100189091	0
100189260	0
100189235	0
100189009	0
100189252	0
100189385	0
100189141	0
100189290	0
100189316	0
100189230	0
100189259	0
100189188	0
100189134	0
100189364	0
100189160	0
100189017	0
100189039	0
100189120	0
100189139	0
100189274	0
2212	0
100189380	0
3310	2
100189018	0
100189011	0
100189126	0
2214	0
9103	0
3311	0
100189003	0
2215	0
2213	0
641311	0
84824	0
127943	9
11266	398
102724329	1
22926	2313
25903	1
9722	33
100616386	0
693141	0
284680	1
400793	111
117157	4
127933	3669
6675	774
4921	5
51478	230
339512	1002
5999	0
8490	51
101928404	0
83540	775
100422212	0
5087	3518
100505795	0
4009	0
6258	0
400794	0
440699	0
4259	520
223	1117
440700	0
54499	1791
100147773	1
7371	1416
100500832	0
149297	6
100126349	0
116123	0
57645	1394
117143	210
387597	2
84944	0
10223	0
92235	0
101928484	0
5451	2000
919	0
8804	1577
92241	2
100189211	0
100189019	0
9019	3354
55811	0
25874	561
55827	2383
100313835	0
23432	888
261726	1582
375035	308
84832	383
9095	78
693142	0
100505918	1
101928565	0
6846	3
6375	25
1805	0
79100	0
101978719	0
101928596	257
481	6127
29922	286
8548	501
57821	4
10560	432
2153	1003
6403	69
6402	711
6401	0
92342	146
55732	551
57147	312
22920	721
149281	0
100423010	0
100422839	0
284688	0
101928650	7
92344	190
5396	0
80133	0
2328	337
100302178	0
100847009	0
388714	26
2327	25
2326	5
2329	6
7151	0
23215	12741
4653	0
8674	242
51603	701
26052	126
100874284	0
100628315	0
406996	0
100422882	0
406977	0
102724541	0
92346	1
5279	400
51430	1538
356	0
8995	31
7292	8
100506023	11
101928673	11
9588	4523
284525	0
730159	0
339416	0
27252	483
91687	380
55157	1075
100506046	4
60674	1625
26769	1
26802	8
26774	10
26770	7
692198	1
26806	43
692197	0
692196	34
692195	0
619498	15
84614	94
462	1
149041	1212
102724601	2
9910	1568
9293	0
101928696	0
27101	3266
63931	477
63923	0
9674	827
7143	0
101928727	0
101928751	0
64326	895
677679	1
60676	0
460	0
574441	0
57795	3
102724661	0
101928778	0
89866	51
730102	74
100302401	29
9462	2391
400797	9
84066	0
105373472	3
400798	39
100616328	0
55103	2013
9068	2
9917	2267
64222	753
27	833
6646	1237
126859	2
7827	0
163589	2
148753	0
163590	2040
26092	1313
9857	2008
5768	6532
200058	2887
89884	51
100527964	98
84320	731
100423032	0
148756	0
9213	3832
57710	18
10228	2086
3140	760
51278	1761
101928973	0
100287948	0
777	0
127665	0
400799	2
2752	24866
127670	5
388719	0
353299	0
6041	192
6004	119
284648	1
85397	0
80896	152
1660	8786
81626	0
3915	10946
3918	59088
23057	76
284649	17
9887	4277
4688	65
10092	3152
23179	575
403314	1
23127	20
116461	588
102724846	0
81563	399
80267	1678
116496	7292
101929069	5
6045	692
81627	549
54823	77
10625	2387
100288079	0
101929093	0
83872	1
10216	0
7175	6207
54953	439
10896	13
102724919	1
5132	1
5743	6802
103752588	31
5321	1488
104169671	0
101929766	0
339479	0
101929120	0
440704	0
64407	1
431704	0
5996	1
6003	0
100616345	31
5997	860
102724954	0
51377	1663
6738	1064
51022	226
79577	1393
100302163	0
8707	1
101929184	3
343450	0
100616363	0
3075	4330
10878	26
3078	1
10877	12
3080	0
81494	1
2165	0
259266	3725
360023	433
23418	0
163486	346
388722	9
56956	0
140609	1504
127124	0
5788	0
100131234	9
406955	0
406995	0
102800316	0
104266961	0
400800	0
2494	0
554279	1
23528	874
9928	1126
83479	501
101929224	0
23271	1230
2848	0
55765	1993
23046	136
779	0
647219	0
252839	878
91156	0
5317	6191
7139	4
3898	4596
7135	13
23612	906
1465	3286
376693	23
89796	118
100873949	3
100847050	0
100302158	0
55705	4041
102466724	1
149345	19
25802	1
10440	831
6051	2990
102465443	1
1999	8315
9283	6
127829	536
5778	0
148713	1
59352	56
29089	758
4660	1996
127833	38
10765	3150
100506696	12
641515	0
148709	22
5877	335
59349	1566
51094	4426
51706	543
100506747	14
92703	1953
8497	143
4656	0
134	0
4608	0
1116	0
1118	0
100506775	0
730227	1
7832	657
2331	2
5549	2
26254	0
493	2451
677843	0
84719	9
54900	2
9877	5588
100381270	956
6635	384
284573	0
9580	2987
55224	147
101929441	0
5972	4
3814	5
127845	0
22874	1089
127841	5
84919	2753
5287	2749
100189122	0
100189425	0
4194	907
10446	2
23114	20
6900	3
388730	24
5929	850
25778	702
9911	29
81788	377
55220	0
284576	0
93273	1
101669762	21
105371697	10
442891	0
100189098	0
5129	375
284578	1
148808	175
2005	2828
85414	385
64710	15224
8934	576
254428	1180
148811	3
284581	94
115019	14
103021296	0
103021295	2
338382	0
1510	334
440712	0
553	0
729533	291
23380	1973
9641	2005
102466202	0
83593	718
1939	872
8444	255
9261	2840
3586	0
29949	73
50604	0
11009	1
9214	57
5284	2844
83953	18
79098	2760
5208	1628
55432	808
725	65
722	1
1604	4781
1380	1
1378	0
1379	0
4179	6420
407026	2
407025	0
148696	4
947	1
105372883	0
5362	2388
642587	4785
406988	61
57172	3
3914	8202
100422894	0
50486	174
3290	1
80342	48
148304	132
3664	7927
27042	796
255928	0
574036	23
56256	333
105373474	2
55733	23
3756	0
55758	578
7188	243
84791	66
343035	1
7779	496
4751	1158
9926	2455
102723727	0
25896	987
51514	1134
100131205	22
100422947	0
101929541	4
5525	785
692157	1
55248	245
29937	328
101929565	0
467	213
149647	1
55509	13
25936	516
128387	126
149643	0
642946	72
28982	529
79805	9
90806	547
26750	592
100505832	0
100861504	0
5629	8
105372911	0
56950	703
5784	5346
1063	8659
3776	0
101929612	0
51133	2285
7399	0
102723833	0
2104	0
55105	370
128153	3
103752555	0
100885798	0
101929631	0
51018	426
728463	6
7042	999
103611157	0
643723	2
127018	290
102723886	2
55532	0
2058	5630
10380	573
55699	3553
406997	0
406969	0
25782	1538
100302234	0
677818	0
6791	16
4139	653
79762	111
54996	281
64757	301
101929730	0
100873924	0
105373280	0
3142	0
400804	0
11221	946
101929771	0
100189378	0
79802	0
9015	441
100506161	7
375056	2364
64853	914
148362	1419
400823	0
84976	156
7100	86
55061	206
164127	0
388743	6
824	11331
7159	2224
105369195	179
441124	22
23219	1738
8560	953
101927143	0
101927164	1
4931	650
100313769	1
29097	779
80232	3281
100616468	0
149111	13
127602	271
3930	2666
55740	4627
6726	3248
2052	956
9725	1965
10637	0
29920	1283
102466270	0
7044	0
163859	607
3020	4058
64746	1635
83881	0
286826	281
142	7984
375057	0
3707	612
100506443	0
5664	250
56997	332
105379282	3
8476	4323
339500	85
100130093	21
65094	73
116841	470
105373289	1
339501	0
7483	220
100847072	1
101060022	1
89780	0
100506571	3
375	9488
