Geneid	SRR10416714
101928043	6
29092	75
998	10941
54361	93
100616433	0
9923	1356
2046	1
102466615	0
712	0
714	0
713	0
2048	2433
100616391	0
100422914	0
646262	1
729059	1
23028	17934
100422866	0
100616177	0
7798	4292
3352	4
100996511	64
10236	8973
80818	1333
148898	106
6920	84
55616	141
1870	587
101928163	2
3399	33
259283	0
6135	23058
6924	2662
100506963	22
57095	4273
11313	5996
2582	5188
3155	1746
2517	5600
1269	0
100616492	0
55629	4072
10772	4552
127294	0
58985	42
163702	0
284632	0
57822	13
90529	373
57185	2720
100750325	1
11123	758
100506985	94
400746	6
10250	7684
25932	9927
864	2
102465437	0
100616365	0
25949	1706
57035	1787
6007	44
23585	1971
6006	6
55219	1372
26119	4486
57134	12
57190	4838
56181	766
646471	139
79000	754
164091	1327
3925	8926
100500808	0
5051	642
2134	2
7780	1
105376910	0
84676	0
149420	718
79927	1
105376887	0
51042	563
10256	1262
378807	0
101928303	1
64793	2576
83442	9275
91544	729
1043	3
55057	1110
257101	0
79727	1
79947	1480
101928324	15
3151	17497
6195	5183
100302190	0
101928728	116
8289	11508
55650	515
84243	2096
2810	14027
54707	1164
63906	461
10726	6489
8431	0
126695	927
388610	49
115572	16
6548	6106
23038	3124
84065	1371
644961	38
100887744	0
84958	148
9064	1745
8547	2
388611	11
2827	92
10163	23866
27245	3841
2268	0
2537	220
199870	304
23673	1784
5511	2155
677774	0
9473	22
6118	3327
27293	121
55113	326
2140	3319
5724	1877
22826	5536
93974	4895
83667	1119
54797	622
65979	5314
1104	8318
8420	1978
6080	51
26768	11
54952	702
85028	572
692212	18
677838	249
677825	16
692073	18
115273	54
6883	1301
26824	1
10691	666
105376911	3
51441	4073
4985	0
2035	3034
399474	21
6429	6247
51102	979
10076	7834
101928460	2
101929406	0
4146	2
100129196	74
7805	11989
100616164	0
400748	0
9672	570
9698	7917
692234	8
692235	2
692200	0
79570	10
9410	2603
51538	2205
2170	17
347735	12243
149086	0
284551	0
64129	32726
3061	7
553115	1701
1307	3961
576	163
100423028	0
90853	433
8073	12313
10657	11411
55116	1719
100847018	0
23633	8699
200081	7789
79140	267
56063	381
55721	253
149069	15
8668	9369
339483	188
84734	12
3932	240
3065	13996
65108	2675
100128071	6
81629	34
55108	3144
728116	7
653121	387
339487	687
5928	6882
81493	18
57648	25922
8565	8461
64766	1089
252995	16
3208	4
113452	2852
127544	3795
204	9319
113451	39
55223	483
149076	843
127550	2
1912	3763
100500853	2
101929464	6
7579	420
114784	4
127540	0
402779	0
84970	0
693137	0
2709	882
127534	426
2707	3155
2701	3
113444	1357
58512	10
653160	59
100506144	805
9204	769
79830	1542
6421	14736
9202	4814
79932	6544
23154	2377
339488	22
5690	9440
127703	226
63967	2316
192670	1565
26523	3226
192669	1583
27285	2
54936	919
1296	45
27095	1724
55700	6123
9967	10584
79729	229
55194	167
83931	9144
84967	581
127700	206
64960	2653
1441	6
2899	0
100422898	0
728431	260
80149	6947
102465438	2
64769	1741
100847010	7
79753	818
7802	0
29889	2569
284654	0
54955	870
55143	3094
284656	6
149175	1012
79693	631
127687	453
4520	1745
3633	776
10946	5849
2275	521
51118	1700
5453	8
100500801	0
339442	0
64121	970
100527950	0
26292	2
81025	0
54933	562
79647	4114
4725	4262
23499	24901
643314	2588
105378950	1
353500	24
728448	8
8761	7443
101929516	14
677834	6
26508	12
84618	0
51440	7
10450	1192
656	147
64064	15
105378951	0
101929536	8
54802	1346
4610	308
84879	1089
10487	21732
5538	11176
6018	2375
127391	1
10269	2756
1298	1813
64744	1570
65243	79
339559	242
64789	351
127396	84
9783	39
100130557	93
4802	2170
407034	0
407031	0
9132	87
163732	621
1503	4219
100507178	55
200172	55
22955	1615
100132074	8
1907	0
59269	754
2981	0
2980	0
22887	4868
284716	176
84217	12
79717	2446
728621	13
10465	1466
4904	73910
149461	0
64175	1170
79078	182
100129924	9
374969	210
114625	605
51058	380
339539	0
6513	17768
440584	35
105378684	11
440585	13
10969	3289
102465439	0
149465	13
128218	193
149466	212
7075	0
4352	7
991	9003
64834	3351
102466723	0
112950	916
23334	2061
102465440	0
81888	3
5792	25557
9682	3012
100132774	41
6487	390
101929592	2
102464830	0
9048	1748
9670	1579
1802	1195
533	2599
8704	4317
149473	750
6536	1747
128209	1
105378952	0
55929	965
79033	1487
100874278	40
55182	3408
100847089	0
79639	151
339541	10
26828	0
26830	5
11004	5994
6202	29835
26811	20
94161	5
94162	1
94163	14
266675	22
1263	503
343521	8
149478	121
8643	11
8891	589
79654	2220
7389	1526
57643	24
400752	12
84842	318
4595	974
114034	542
10420	366
126661	120
25974	663
5052	17443
10327	3409
4678	9956
149483	60
60313	6640
728963	21
51249	2552
3652	614
23139	3805
8503	1621
101929626	0
10103	3781
55624	4981
541468	2
8438	1254
10489	2891
7388	8101
387338	1009
2166	10
729041	0
101929651	0
127343	88
100507423	24
148930	0
8569	1510
148932	1353
64756	1840
374973	2
100130197	10
9813	7321
1580	0
163720	0
1579	2
260293	154
199974	1
284541	0
100874253	7
10158	1135
6886	1
6491	2758
51727	7575
102724077	5
2301	2
84793	70
2306	69
388630	1
391037	0
200010	0
54558	43
84871	12
79656	7
101929721	0
100874313	0
1996	0
63950	1069
11124	2443
1031	979
100616189	0
102466656	0
284546	0
26994	3310
22996	78
102724097	0
2060	3241
114883	6217
4898	9151
100313892	0
5865	17
51060	3460
112970	0
104355143	3
91408	2467
9372	1744
200014	1478
4998	1579
84950	2602
23318	2002
105378722	0
2882	0
348378	0
65260	898
79699	1870
440590	2
55268	469
6342	2075
100616156	0
100616458	0
100616145	0
127435	0
6512	2
1376	1408
54987	758
4116	1646
100507564	28
7804	2834
163742	0
63948	0
148979	0
105369175	0
55706	4822
54432	710
1733	2
51668	1286
115353	1927
388633	9
9528	5065
127428	667
100616315	0
200008	0
606495	172
51253	5026
23648	1769
619518	21
26027	739
338094	21
374977	0
100527960	1
7268	20
25973	341
55001	1585
163747	6
1718	18063
100126514	0
199964	55
7809	0
255738	5271
23358	6377
100507634	20
100616272	0
8613	2260
5563	996
199920	1
731	0
732	0
1600	0
101926890	0
115209	905
4070	32546
114803	1592
3725	1606
100131060	4
101926925	0
729467	2
55277	31
100616409	0
101926944	0
51361	2113
1573	251
127795	0
101926964	0
100996570	0
4774	1779
645030	0
414927	0
83941	649
10207	3939
100422902	0
100422946	0
54596	0
163782	1
7398	3694
85440	3544
27329	0
84938	380
199899	3
100996301	21
27022	1
102464823	0
29929	492
23421	608
84455	276
79469	23
5236	4827
4919	862
101927034	0
148581	1
57685	45
100616338	0
55225	1224
3716	12636
101927084	4
105378775	5
100500854	1
406893	0
205	2975
9829	135
54741	2670
3953	82
5142	3
101927139	0
84251	0
100422871	0
200132	0
10022	0
79819	113
57708	2150
23169	924
400757	0
149233	1
3595	15
26135	19615
1647	1554
55970	9396
100289178	12
9077	10
79971	3574
100302279	0
6121	413
55635	3260
101927220	7
57554	31
5301	0
55631	901
9295	5455
81573	1181
11147	105
1491	254
101927244	0
5733	0
100132618	29
9406	2472
406962	14
100852410	4
257194	0
100852409	0
101927295	0
127255	1
100526835	0
8790	239
51086	0
105378804	0
105378803	0
127254	1
101927320	0
1429	1360
127253	1599
431707	0
204962	1415
34	2291
1744	152
5876	2179
692085	35
26805	38
26804	13
4438	6
127247	0
101927342	0
256435	0
81849	88
102466995	1
10026	1594
26289	2
26009	2261
23032	3548
374986	1105
374987	4
91624	103
8880	6179
11080	1077
54810	85
149047	0
5737	2
10964	298
10561	2599
64123	0
101927412	0
23266	9
101927434	0
101927498	5
101927587	1
101927560	2
79739	38
5567	1965
148418	96
391051	16
58511	5
80135	1616
2787	2583
100505741	16
1486	665
103695366	4
439927	3
117178	926
23566	635
255231	10
55283	33
126820	0
100616481	2
84144	243
148423	807
8915	1616
646626	14
23576	2771
3491	3456
54680	1843
255631	15
57489	1041
102465842	7
9635	26
1179	0
22802	1
9629	8
105378828	16
51100	4442
9403	4215
9653	3693
339524	4
101927844	0
105378832	0
8543	1224
100505768	1
101927891	1
5586	6516
2959	1117
56267	819
494115	1520
2635	857
2633	664
2634	1208
388646	1
115361	450
115362	55
729930	0
163351	984
400759	37
23507	1461
84230	1731
400761	15
55144	2019
105378846	5
492303	120
284695	1846
343472	0
84146	2785
164045	0
8317	1183
7049	137
676	0
253152	90
646817	30
284697	20
23285	164
388649	3
11146	433
79871	640
2672	303
7813	1270
6125	34260
388650	664
6083	8
26782	4
22823	1406
50999	3391
343099	815
100131564	174
1810	2862
54874	2149
100126520	1
8412	1457
100129046	9
100126348	0
100189133	6
30836	2062
2730	1353
24	31
9411	990
5825	2196
2152	21857
101928079	123
100616321	2
126969	688
1266	7636
105378862	8
729970	71
199857	241
101928098	0
148534	291
100527978	13
101928118	1
25950	122
440594	0
100996635	0
102723661	0
101928241	0
58155	498
1806	2035
100873932	0
100873933	0
400765	0
100616452	0
406928	0
729987	0
51375	2156
163404	3
100129620	0
9890	0
101928270	0
54873	217
391059	668
178	2200
23443	1566
64645	2604
163786	884
54482	369
127495	40
1629	1676
100506007	9
8634	1730
693138	5
8556	708
54112	0
100128787	0
7412	8
2135	392
148867	1901
51611	710
102606465	85
101928334	0
101928370	0
1901	4
104355286	0
118427	0
94236	0
1301	0
101928436	2
55599	331
280	35
648740	3
279	0
276	0
277	0
278	0
100129138	0
101928476	0
55170	843
22854	1
10451	178
102465839	0
100873946	0
29957	5179
148545	0
653149	0
284611	263
113802	743
55119	2543
163479	1
6814	792
254268	0
642864	0
29899	2355
23155	1548
22911	654
6884	349
56900	1096
677766	7
127003	1
57535	55
6301	4552
1952	5680
84722	1932
343263	2
6272	7433
5686	2924
284612	3
127002	145
284613	880
57463	274
83873	8
2773	3892
406974	0
2780	132
271	1179
2948	479
2946	0
2944	1
2949	0
2947	1156
79574	118
1435	3818
10768	11044
85369	1434
257	122
104355139	0
164153	0
388662	0
100873974	1
3749	493
440600	32
64783	1131
9122	44
10542	1368
101410535	6
84432	0
643160	3
440602	5
3744	0
3737	0
3738	0
963	5
55791	1295
128338	1264
10390	1380
79961	1270
1117	1
149620	0
27159	0
128344	3
441897	0
5016	24
79084	2430
515	6223
128346	22
57413	0
140	1
100129269	2
5906	1961
55924	190
100506343	1
101928718	0
11218	1081
3752	1
100874295	0
100873995	0
643355	0
55917	2181
100422976	1
7482	14
54879	462
829	8526
4343	4019
389	6277
333926	146
284467	1
100996702	6
6566	5446
246182	7
100506392	82
100996251	1
9860	659
643441	0
260425	1238
10745	1218
54665	1270
100287722	14
26191	13
440603	145
10717	416
64858	994
101928846	2
204851	7375
56944	2
148281	0
51592	3794
10286	930
163259	470
270	0
4893	4747
7812	35818
80143	1869
6847	0
7252	0
10100	13
4803	0
81839	3466
845	0
4808	1
101928995	0
101928977	0
55356	20
126868	2
476	23383
84852	78
101929023	0
965	839
100616384	0
3321	3977
100302117	0
388667	0
914	0
5738	7635
9398	65
101929099	13
8458	2270
100126331	0
80263	152
79679	3
104355292	0
10905	3427
100996263	0
54855	41
54834	981
10885	2581
200162	76
6913	107
10352	587
104472716	8
101929147	476
51179	1
100874270	0
3284	0
3283	0
128102	5
644242	16
90874	909
26227	5241
3158	0
83998	0
343505	0
11085	0
4853	12757
9554	1733
105378954	27
728841	468
767846	37
100996724	119
101929796	123
101060684	426
100189005	0
101954277	0
653505	3
728855	281
101954264	1
100189257	0
105369199	0
100996721	1
100126488	0
101929798	0
2210	0
100996318	1
337875	18
653820	677
653464	844
100873165	1
647121	198
101929815	1
100189261	0
101954269	0
26863	0
791227	0
105369140	1
388692	0
100189142	0
100189326	0
199882	0
100189356	0
100132417	0
100996713	0
554282	54
100996712	143
101060524	0
730262	0
101954267	0
100189323	0
284565	161
100189127	0
728945	0
105371215	0
1818	0
645166	10
647135	190
728833	142
101929805	0
102724235	18
103091866	59
645142	0
101954266	1
7214	0
100288142	69
100126510	0
101060254	0
101929780	12
653519	163
5174	7
11126	8
27246	770
10623	662
200035	58
10401	2169
102466191	0
148741	10
8515	31
8799	515
114814	48
9939	3147
128077	604
84265	198
284615	70
10628	6112
148738	0
100189384	0
100189064	0
100188991	0
100189198	0
101954276	0
101928979	5
100132406	168
388677	314
170688	1
105371242	0
102724558	0
100288805	1
105373468	5
149013	177
728989	0
100189334	0
101447996	0
644861	2
5565	1209
171423	2769
2330	21
9557	1985
100289211	0
607	980
51205	841
2702	2
2703	0
51463	79
100034743	9
100189140	0
26864	0
100189193	0
200030	253
101927468	0
100189056	1
100189307	0
100189174	0
100188998	0
100847044	0
101954273	0
102466225	0
26860	0
100132057	10
101954272	0
388685	172
644591	0
25832	471
100996763	207
440672	46
9659	666
400818	279
653513	5
100996761	0
101060226	210
653598	0
57234	101
644634	1
100189228	0
102723955	0
100189059	0
440689	27
2209	3
101927767	7
653604	1
8370	6
105371405	4
126961	2
8337	4
337873	24
723790	9
333932	1
554313	16
8349	150
8338	3
317772	0
51027	53
9900	7
10262	2309
10903	1126
56957	1436
105373477	4
11311	809
51177	237
81611	2818
23632	14
51107	3265
79630	3
148523	169
54460	775
9129	1226
23248	3033
80222	922
102465529	2
1893	158
100874054	0
54507	237
105371437	1
100422997	0
574406	2
4170	10322
2029	4498
55204	1567
84072	201
1520	970
1513	54
405	2047
9869	1201
29956	3704
8416	165
55793	459
58497	695
149428	22
54964	130
56882	4088
10962	489
126626	372
10500	22
100534012	0
79626	0
388695	161
79005	5
29765	19
6944	1164
8394	3086
5710	2780
57592	1505
5298	1996
5993	2115
8991	522
5692	3591
23126	2649
57530	1905
7286	1171
693139	0
81609	1957
11189	5
284485	0
65005	890
51686	2
11022	53
339398	0
6097	9
100191040	9
100132111	6
284486	6
117145	675
6281	9625
441908	0
6282	16455
100131107	0
126637	0
7062	3
126638	0
388697	27
2312	8
339400	0
388698	0
49860	0
254910	0
54544	0
353145	0
84648	0
353144	0
353143	0
353142	0
353141	0
353140	0
26239	0
353139	0
199834	0
100129271	0
448834	0
353137	0
353135	0
353134	0
353133	0
353132	0
353131	0
448835	0
4184	0
3713	8
163778	0
6698	94
6707	35
6699	190
6703	8
6700	12
6701	0
6704	2
6705	1
6702	22
6706	0
101928009	0
149018	0
574414	0
4014	0
114771	0
57115	37
6280	676
6283	1
6279	2
338324	0
645922	0
6278	0
6277	9909
6276	13
6275	1063
101928034	98
6274	100
6273	16740
140576	7138
57402	9533
6284	1694
6271	8
26097	2226
23557	572
3608	6344
100189015	0
4881	1
102466879	0
65123	249
11000	5
343052	0
105371448	0
57459	79
9909	1570
200186	1249
27173	5971
102465441	0
148327	182
10899	1224
5872	2515
6232	5969
91181	8
100847024	0
7170	19149
100126346	0
388701	4
25912	4252
9898	8521
10456	1672
89872	1
57198	5
3570	579
126669	1
126668	0
55585	1904
100874097	7
1141	2
103	8792
3782	5
10654	201
57326	901
90780	983
101928120	2
6464	6092
1163	1832
100423020	8
80308	682
55891	0
51043	948
127579	10
149095	12
100505666	45
8751	6127
1945	237
1944	150
1942	1823
55974	1944
54344	173
200185	1105
80128	32
4582	3401
693235	0
7059	341
4580	321
2630	4
2629	28
10712	0
10067	0
1196	0
57657	0
5313	0
2224	2919
284618	13
23623	1529
55870	3685
693140	0
645682	2
645676	37
55154	203
55249	2579
7818	2576
100129405	35
54856	1476
23208	9
6016	681
22889	1219
677823	1
677771	0
339403	1
9181	4016
102465442	0
105371729	0
6746	3618
56893	2106
28956	672
57111	1681
92312	235
4000	17082
64218	964
9673	1217
11243	199
100527963	0
632	0
79957	88
23381	3337
84283	167
112770	1182
391104	0
7203	10742
128229	32
57127	0
10485	0
407046	0
4209	1862
128239	2763
164118	1
128240	1552
54865	607
101928177	0
60484	0
63827	41
10763	913
1382	5132
81875	1744
51093	598
79590	676
3068	20941
5546	1942
9047	51
4914	0
3645	0
375033	267
149499	1
9826	1729
768220	0
440695	0
2117	1205
360155	1
83416	0
83417	0
115352	0
79368	0
115350	0
922	0
55243	3009
646268	0
912	0
909	0
911	0
910	0
913	0
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	0
81448	0
391114	0
128371	0
128372	0
81442	0
4332	0
149628	0
3428	7072
9447	129
100189166	0
57863	0
100131825	0
2532	0
2205	0
441911	0
26476	0
127385	0
325	0
1401	0
54935	91
343413	0
56833	0
284677	15
391123	7
25790	45
100422852	0
8407	17297
57549	180
89886	1
100505633	1
93183	230
3766	0
3765	0
93185	1124
477	1
480	0
844	0
729867	9
8682	2322
50717	2138
5824	2012
4807	3
1314	8599
474338	8
23385	4632
57216	39
114836	0
8832	0
6504	0
962	0
57823	0
4063	0
51744	0
55600	0
101928372	0
142683	0
50848	13059
100131187	671
7391	1070
257106	70
81607	884
126823	41
5202	980
4817	797
9191	871
51506	936
27005	693
5498	216
8703	1207
9507	0
4720	2418
2207	9
336	0
84134	363
100847090	0
9970	1
654790	4
4359	17
6391	1486
257177	236
100189373	0
100189407	0
100189402	0
100188997	0
100189412	0
100189394	0
100189366	0
100189091	0
100189260	0
100189235	0
100189009	0
100189252	0
100189385	0
100189141	0
100189290	0
100189316	0
100189230	0
100189259	0
100189188	0
100189134	0
100189364	0
100189160	0
100189017	0
100189039	0
100189120	0
100189139	0
100189274	0
2212	1
100189380	0
3310	5
100189018	0
100189011	0
100189126	0
2214	0
9103	0
3311	0
100189003	0
2215	0
2213	0
641311	0
84824	0
127943	11
11266	405
102724329	1
22926	2824
25903	2
9722	32
100616386	0
693141	0
284680	0
400793	118
117157	6
127933	4302
6675	748
4921	6
51478	281
339512	1187
5999	0
8490	25
101928404	0
83540	814
100422212	0
5087	4100
100505795	1
4009	0
6258	0
400794	0
440699	0
4259	532
223	1258
440700	0
54499	1966
100147773	4
7371	1530
100500832	0
149297	8
100126349	0
116123	0
57645	1680
117143	244
387597	3
84944	0
10223	0
92235	0
101928484	0
5451	2431
919	3
8804	1751
92241	0
100189211	0
100189019	0
9019	3873
55811	4
25874	690
55827	2742
100313835	0
23432	871
261726	1954
375035	329
84832	508
9095	72
693142	0
100505918	2
101928565	3
6846	7
6375	27
1805	0
79100	0
101978719	0
101928596	269
481	6957
29922	325
8548	531
57821	10
10560	504
2153	1226
6403	84
6402	838
6401	1
92342	125
55732	691
57147	389
22920	733
149281	1
100423010	0
100422839	0
284688	0
101928650	0
92344	224
5396	2
80133	1
2328	409
100302178	0
100847009	0
388714	38
2327	21
2326	1
2329	12
7151	4
23215	15781
4653	0
8674	285
51603	835
26052	142
100874284	0
100628315	0
406996	0
100422882	0
406977	0
102724541	0
92346	0
5279	473
51430	1779
356	0
8995	38
7292	11
100506023	9
101928673	13
9588	5155
284525	0
730159	0
339416	0
27252	489
91687	392
55157	1239
100506046	6
60674	1934
26769	4
26802	15
26774	9
26770	13
692198	1
26806	33
692197	2
692196	22
692195	2
619498	12
84614	127
462	0
149041	1465
102724601	2
9910	1708
9293	2
101928696	0
27101	3661
63931	551
63923	0
9674	1000
7143	0
101928727	0
101928751	0
64326	1016
677679	0
60676	0
460	1
574441	0
57795	4
102724661	0
101928778	0
89866	63
730102	77
100302401	34
9462	2829
400797	9
84066	0
105373472	8
400798	29
100616328	0
55103	2396
9068	4
9917	2643
64222	875
27	1082
6646	1372
126859	3
7827	0
163589	1
148753	0
163590	2377
26092	1629
9857	2202
5768	7626
200058	3478
89884	45
100527964	118
84320	815
100423032	0
148756	0
9213	4505
57710	28
10228	2474
3140	874
51278	1853
101928973	1
100287948	0
777	0
127665	0
400799	0
2752	28929
127670	2
388719	0
353299	0
6041	201
6004	144
284648	2
85397	0
80896	152
1660	10282
81626	0
3915	12838
3918	70722
23057	81
284649	16
9887	5089
4688	91
10092	3520
23179	705
403314	0
23127	13
116461	716
102724846	0
81563	449
80267	1922
116496	8608
101929069	0
6045	895
81627	674
54823	113
10625	2782
100288079	0
101929093	0
83872	1
10216	3
7175	7006
54953	488
10896	22
102724919	3
5132	0
5743	7609
103752588	44
5321	1644
104169671	0
101929766	0
339479	0
101929120	0
440704	0
64407	0
431704	0
5996	1
6003	0
100616345	57
5997	927
102724954	1
51377	1907
6738	1165
51022	241
79577	1643
100302163	0
8707	2
101929184	0
343450	0
100616363	0
3075	4617
10878	23
3078	0
10877	13
3080	0
81494	0
2165	1
259266	4471
360023	548
23418	1
163486	485
388722	34
56956	1
140609	1853
127124	0
5788	1
100131234	7
406955	0
406995	0
102800316	0
104266961	0
400800	0
2494	1
554279	0
23528	1051
9928	1318
83479	569
101929224	0
23271	1497
2848	0
55765	2247
23046	161
779	0
647219	0
252839	1002
91156	0
5317	7205
7139	0
3898	5260
7135	13
23612	1039
1465	3792
376693	27
89796	127
100873949	0
100847050	0
100302158	0
55705	4816
102466724	0
149345	17
25802	2
10440	849
6051	3345
102465443	0
1999	9205
9283	9
127829	631
5778	0
148713	0
59352	78
29089	862
4660	2511
127833	39
10765	3656
100506696	24
641515	0
148709	26
5877	468
59349	1693
51094	5545
51706	639
100506747	4
92703	2167
8497	140
4656	0
134	1
4608	0
1116	0
1118	0
100506775	0
730227	1
7832	736
2331	0
5549	0
26254	0
493	2810
677843	1
84719	11
54900	1
9877	6535
100381270	1036
6635	394
284573	0
9580	3369
55224	197
101929441	2
5972	9
3814	2
127845	1
22874	1193
127841	6
84919	3075
5287	3294
100189122	1
100189425	0
4194	1002
10446	0
23114	20
6900	0
388730	31
5929	1018
25778	798
9911	44
81788	485
55220	0
284576	0
93273	3
101669762	31
105371697	12
442891	1
100189098	0
5129	426
284578	2
148808	169
2005	3442
85414	379
64710	17802
8934	707
254428	1429
148811	3
284581	134
115019	16
103021296	2
103021295	10
338382	10
1510	406
440712	0
553	0
729533	304
23380	2318
9641	2071
102466202	0
83593	819
1939	1004
8444	271
9261	3264
3586	4
29949	110
50604	1
11009	1
9214	71
5284	3477
83953	13
79098	3140
5208	1947
55432	923
725	68
722	2
1604	5689
1380	2
1378	0
1379	0
4179	6978
407026	5
407025	2
148696	1
947	0
105372883	2
5362	2786
642587	5499
406988	65
57172	2
3914	9463
100422894	0
50486	218
3290	0
80342	73
148304	150
3664	9481
27042	919
255928	0
574036	36
56256	394
105373474	1
55733	19
3756	0
55758	753
7188	251
84791	77
343035	0
7779	583
4751	1301
9926	2846
102723727	0
25896	1180
51514	1342
100131205	53
100422947	0
101929541	0
5525	1062
692157	1
55248	279
29937	344
101929565	0
467	292
149647	0
55509	36
25936	597
128387	151
149643	1
642946	71
28982	659
79805	13
90806	525
26750	705
100505832	0
100861504	0
5629	4
105372911	0
56950	816
5784	6464
1063	10089
3776	0
101929612	0
51133	2669
7399	1
102723833	0
2104	2
55105	512
128153	4
103752555	0
100885798	0
101929631	0
51018	458
728463	5
7042	1212
103611157	0
643723	0
127018	301
102723886	3
55532	0
2058	6498
10380	706
55699	3991
406997	0
406969	0
25782	1868
100302234	0
677818	0
6791	22
4139	771
79762	175
54996	266
64757	421
101929730	0
100873924	0
105373280	0
3142	0
400804	0
11221	1059
101929771	5
100189378	0
79802	6
9015	397
100506161	12
375056	2953
64853	1085
148362	1673
400823	0
84976	176
7100	98
55061	249
164127	2
388743	11
824	13186
7159	2586
105369195	221
441124	32
23219	1944
8560	1211
101927143	0
101927164	3
4931	793
100313769	1
29097	842
80232	3726
100616468	0
149111	12
127602	200
3930	3011
55740	5777
6726	3904
2052	1183
9725	2178
10637	0
29920	1538
102466270	0
7044	0
163859	836
3020	4992
64746	1905
83881	0
286826	346
142	9592
375057	1
3707	639
100506443	0
5664	268
56997	376
105379282	4
8476	5179
339500	138
100130093	13
65094	75
116841	576
